S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,31,345.00,341.00,345.00,4556.00,1561090.00,345.00,0.00
2,Ankhu Khola Jalvidhyut Company Ltd,9,89.00,86.00,87.00,120.00,10470.00,89.00,-2.00
3,Api Power Company Ltd.,25,153.00,149.00,153.00,5773.00,864621.00,152.00,1.00
4,Arambha Microfinance Bittiya Sanstha Ltd.,10,725.00,711.00,725.00,120.00,85680.00,725.00,0.00
5,Arun Kabeli Power Ltd.,14,192.00,189.00,190.00,416.00,78860.00,192.00,-2.00
6,Arun Valley Hydropower Development Co. Ltd.,4,105.00,104.00,104.00,2100.00,218500.00,105.00,-1.00
7,Asian Life Insurance Co. Limited,6,640.00,620.00,620.00,568.00,356360.00,630.00,-10.00
8,Bank of Kathmandu Ltd.,27,265.00,260.00,265.00,4906.00,1286122.00,264.00,1.00
9,Barun Hydropower Co. Ltd.,2,108.00,108.00,108.00,500.00,54000.00,108.00,0.00
10,Best Finance Company Ltd.,2,102.00,100.00,102.00,100.00,10200.00,100.00,2.00
11,Bishal Bazar Company Limited,1,1783.00,1749.00,1783.00,11.00,19613.00,1749.00,34.00
12,Butwal Power Company Limited,10,378.00,369.00,370.00,1110.00,410690.00,378.00,-8.00
13,Century Commercial Bank Ltd.,37,172.00,170.00,170.00,10374.00,1775650.00,171.00,-1.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,43,925.00,880.00,893.00,18267.00,16268340.00,925.00,-32.00
15,Chhyangdi Hydropower Ltd.,5,107.00,103.00,107.00,63.00,6635.00,103.00,4.00
16,Chilime Hydropower Company Limited,12,540.00,535.00,535.00,858.00,459240.00,540.00,-5.00
17,Citizen Investment Trust,143,2799.00,2561.00,2571.00,12220.00,31833416.00,2745.00,-174.00
18,Citizens Bank International Limited,34,218.00,214.00,216.00,7662.00,1643155.00,218.00,-2.00
19,Civil Bank Ltd,27,165.00,160.00,162.00,11534.00,1847274.00,162.00,0.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,6,583.00,572.00,580.00,365.00,210325.00,583.00,-3.00
21,Deva Bikas Bank Limited,21,128.00,126.00,125.00,7599.00,956674.00,128.00,-3.00
22,Everest Bank Limited,42,535.00,527.00,530.00,6243.00,3299402.00,530.00,0.00
23,Everest Insurance Co. Ltd.,1,875.00,875.00,858.00,60.00,51480.00,875.00,-17.00
24,Excel Development Bank Ltd.,3,280.00,278.00,278.00,796.00,221601.00,280.00,-2.00
25,First Micro Finance Laghubitta Bittiya Sanstha Limited,12,390.00,385.00,385.00,1166.00,450630.00,390.00,-5.00
26,Forward Microfinance Laghubitta Bittiya Sanstha Limited,9,1588.00,1526.00,1557.00,136.00,209864.00,1557.00,0.00
27,Gandaki Bikas Bank Limited,2,192.00,191.00,188.00,200.00,37900.00,192.00,-4.00
28,Garima Bikas Bank Limited,6,189.00,186.00,186.00,345.00,64500.00,189.00,-3.00
29,Global IME Bank Limited,21,268.00,264.00,266.00,3338.00,883300.00,268.00,-2.00
30,Global IME Laghubitta Bittiya Sanstha Ltd.,2,1200.00,1200.00,1200.00,38.00,45600.00,1200.00,0.00
31,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,4,457.00,433.00,433.00,140.00,61920.00,457.00,-24.00
32,Green Development Bank Ltd.,6,108.00,106.00,106.00,345.00,36725.00,108.00,-2.00
33,Gurans Life Insurance Company Ltd.,14,725.00,711.00,715.00,2426.00,1734006.00,725.00,-10.00
34,Hathway Finance Company Limited,1,121.00,119.00,121.00,10.00,1210.00,119.00,2.00
35,Himalayan Bank Limited,6,455.00,448.00,448.00,356.00,160090.00,455.00,-7.00
36,Himalayan Distillery Limited,1,1384.00,1357.00,1357.00,20.00,27140.00,1384.00,-27.00
37,Himalayan General Insurance Co. Ltd,16,404.00,397.00,400.00,2064.00,825060.00,404.00,-4.00
38,Himalayan Power Partner Ltd.,15,185.00,182.00,183.00,190.00,34800.00,185.00,-2.00
39,Hydorelectricity Investment and Development Company Ltd,15,151.00,147.00,148.00,2487.00,369527.00,149.00,-1.00
40,ICFC Finance Limited,1,156.00,156.00,157.00,723.00,113511.00,156.00,1.00
41,IME General Insurance Ltd.,9,453.00,444.00,445.00,1030.00,459340.00,453.00,-8.00
