"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"OTHERS","2025-12-07","2359.14","2382.28","2340.95","2355.74","-0.13 %","363,299,512.70","-"
"OTHERS","2025-12-03","2380.92","2401.94","2353.2","2358.72","-0.53 %","437,981,759.50","-"
"OTHERS","2025-12-02","2351.72","2393.26","2351.72","2371.38","0.00 %","255,670,150.60","-"
"OTHERS","2025-12-01","2375.98","2391","2360.02","2371.3","-0.18 %","353,382,026.10","-"
"OTHERS","2025-11-30","2391.13","2423.26","2361.88","2375.66","-1.04 %","443,532,756.50","-"
"OTHERS","2025-11-27","2430.69","2430.69","2390.45","2400.69","-0.05 %","373,118,460.00","-"
"OTHERS","2025-11-26","2400.83","2410.06","2375.76","2402","0.46 %","382,313,085.10","-"
"OTHERS","2025-11-25","2389.62","2400.87","2367.06","2391.03","0.50 %","459,344,878.30","-"
"OTHERS","2025-11-24","2349.29","2380.87","2343.1","2379.15","1.65 %","519,200,042.50","-"
"OTHERS","2025-11-23","2312.42","2365.61","2312.25","2340.44","1.19 %","396,352,919.00","-"
"OTHERS","2025-11-20","2306.05","2322.33","2295.73","2312.97","0.30 %","263,705,955.90","-"
"OTHERS","2025-11-19","2323.53","2330.02","2294.96","2306.05","-0.33 %","231,779,850.30","-"
"OTHERS","2025-11-18","2283.7","2345.68","2283.69","2313.68","0.54 %","180,036,069.70","-"
"OTHERS","2025-11-17","2334.93","2334.97","2295.92","2301.34","-0.50 %","145,287,409.90","-"
"OTHERS","2025-11-16","2314.81","2342.97","2277.77","2312.88","0.73 %","297,699,083.60","-"
"OTHERS","2025-11-13","2293.07","2328.39","2289.34","2296.15","-0.25 %","164,327,913.40","-"
"OTHERS","2025-11-12","2324.73","2355.36","2298.36","2301.88","-1.34 %","151,304,912.00","-"
"OTHERS","2025-11-11","2373.95","2380.48","2329.83","2333.07","-0.68 %","124,021,959.60","-"
"OTHERS","2025-11-10","2383.68","2383.68","2328.56","2349.01","-0.30 %","246,828,000.50","-"
"OTHERS","2025-11-09","2368.16","2368.24","2313.44","2356.03","-0.13 %","371,308,126.30","-"
"OTHERS","2025-11-06","2369.9","2387.54","2342.24","2359.07","-0.62 %","226,906,121.80","-"
"OTHERS","2025-11-05","2372.37","2389.89","2347.02","2373.8","0.45 %","268,212,715.40","-"
"OTHERS","2025-11-04","2413.08","2413.08","2352.65","2363.28","-1.81 %","421,008,594.80","-"
"OTHERS","2025-11-03","2387.6","2429.9","2370.38","2406.94","0.43 %","439,171,832.50","-"
"OTHERS","2025-11-02","2395.47","2411.35","2350.42","2396.68","1.23 %","461,784,735.00","-"
"OTHERS","2025-10-30","2346.82","2397.59","2317.01","2367.5","1.06 %","529,128,128.40","-"
"OTHERS","2025-10-29","2361.7","2392.42","2325.15","2342.65","-1.21 %","401,801,505.90","-"
"OTHERS","2025-10-28","2326.68","2399.36","2308.6","2371.33","1.92 %","378,313,788.10","-"
"OTHERS","2025-10-26","2266.19","2335.88","2238.89","2326.67","3.06 %","438,668,126.10","-"
"OTHERS","2025-10-19","2240.24","2281.44","2221.02","2257.65","1.17 %","406,671,659.30","-"
"OTHERS","2025-10-16","2273.1","2299.99","2212.48","2231.59","-2.22 %","274,228,791.90","-"
"OTHERS","2025-10-15","2310.5","2328.06","2270.83","2282.2","-1.22 %","400,443,454.00","-"
