"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"BANKING","2025-08-19","1435.74","1447.79","1435.47","1439.65","0.40 %","434,554,276.80","-"
"BANKING","2025-08-18","1430.24","1439.47","1427.04","1433.87","0.18 %","574,933,074.70","-"
"BANKING","2025-08-17","1447.65","1452.86","1431.01","1431.34","-1.04 %","768,726,215.10","-"
"BANKING","2025-08-14","1454.28","1459.57","1445.22","1446.35","-0.56 %","899,995,844.60","-"
"BANKING","2025-08-13","1467.19","1470.39","1453.71","1454.45","-0.70 %","655,093,948.90","-"
"BANKING","2025-08-12","1484.97","1484.97","1464.02","1464.64","-0.94 %","630,011,358.38","-"
"BANKING","2025-08-11","1490.13","1511.1","1478.01","1478.6","-0.42 %","1,048,432,900.10","-"
"BANKING","2025-08-07","1484.08","1492.9","1478.86","1484.79","0.43 %","716,012,931.60","-"
"BANKING","2025-08-06","1495.3","1495.3","1476.42","1478.43","-0.48 %","519,935,352.92","-"
"BANKING","2025-08-05","1505.32","1524.31","1483.51","1485.53","-1.05 %","921,283,268.80","-"
"BANKING","2025-08-04","1476.1","1513.92","1468.26","1501.26","1.67 %","1,097,933,468.80","-"
"BANKING","2025-08-03","1514.43","1514.43","1475.41","1476.66","-2.28 %","1,089,527,349.70","-"
"BANKING","2025-07-31","1537","1538.01","1508.61","1511.05","-1.45 %","1,258,780,047.10","-"
"BANKING","2025-07-30","1566.61","1576.33","1530.15","1533.25","-1.56 %","1,350,543,478.10","-"
"BANKING","2025-07-29","1547.32","1572.06","1542.75","1557.47","1.33 %","2,567,760,263.00","-"
"BANKING","2025-07-28","1539.74","1542.4","1508.09","1537.06","0.02 %","1,687,569,599.20","-"
"BANKING","2025-07-27","1548.5","1561.43","1533.72","1536.82","-0.72 %","1,937,696,052.70","-"
"BANKING","2025-07-24","1560.44","1563.05","1539.8","1547.96","-0.61 %","1,320,697,920.50","-"
"BANKING","2025-07-23","1554.12","1568.65","1543.49","1557.52","-0.25 %","1,763,287,302.30","-"
"BANKING","2025-07-22","1530.6","1563.36","1530.6","1561.48","2.11 %","2,317,334,237.70","-"
"BANKING","2025-07-21","1523.08","1540.35","1508.29","1529.22","0.48 %","1,495,251,702.60","-"
"BANKING","2025-07-20","1545.71","1561.43","1517.67","1521.91","-1.39 %","2,576,748,469.40","-"
"BANKING","2025-07-17","1523.33","1548.71","1522.41","1543.33","1.76 %","2,346,840,284.10","-"
"BANKING","2025-07-16","1494.54","1527.86","1493.67","1516.6","1.59 %","2,750,403,725.00","-"
"BANKING","2025-07-15","1467.24","1495.76","1456.9","1492.84","1.81 %","1,757,937,892.30","-"
"BANKING","2025-07-14","1505.85","1505.94","1463.5","1466.28","-2.46 %","1,778,781,507.20","-"
"BANKING","2025-07-13","1479.37","1515.87","1479.37","1503.31","3.38 %","2,832,706,643.20","-"
"BANKING","2025-07-10","1414.83","1462.14","1414.82","1454.21","3.03 %","2,117,977,024.30","-"
"BANKING","2025-07-09","1387.26","1414.69","1387.25","1411.48","1.69 %","752,943,123.30","-"
"BANKING","2025-07-08","1394.43","1398.42","1381.26","1388.04","-0.37 %","458,208,057.20","-"
"BANKING","2025-07-07","1414.11","1414.11","1391.68","1393.24","-0.79 %","764,068,999.50","-"
"BANKING","2025-07-06","1408.18","1412.5","1394.17","1404.35","0.12 %","684,934,971.60","-"
"BANKING","2025-07-03","1409","1413.23","1386.15","1402.71","0.31 %","735,575,564.50","-"
"BANKING","2025-07-02","1383.99","1398.95","1377.6","1398.33","1.36 %","715,352,981.30","-"
"BANKING","2025-07-01","1367","1381.88","1359.89","1379.56","1.09 %","501,012,802.60","-"
"BANKING","2025-06-30","1369.02","1369.66","1355.73","1364.64","0.38 %","426,483,453.40","-"
"BANKING","2025-06-29","1332.26","1361.79","1329.67","1359.45","2.01 %","437,663,562.70","-"
"BANKING","2025-06-26","1334.3","1338.39","1330.65","1332.69","-0.12 %","239,717,377.20","-"
"BANKING","2025-06-25","1335.6","1342.16","1331.92","1334.29","-0.10 %","261,378,372.80","-"
"BANKING","2025-06-24","1331.27","1349.06","1331.27","1335.59","0.45 %","356,897,276.80","-"
"BANKING","2025-06-23","1331.61","1334.48","1323.27","1329.66","0.16 %","266,162,446.00","-"
"BANKING","2025-06-22","1339.53","1342.52","1326.99","1327.6","-0.86 %","432,831,099.10","-"
"BANKING","2025-06-19","1348.4","1352.2","1338.86","1339.1","-0.50 %","425,989,951.20","-"
"BANKING","2025-06-18","1348.39","1352.68","1344.82","1345.86","-0.12 %","338,680,883.60","-"
"BANKING","2025-06-17","1352.96","1360.17","1345.57","1347.49","-0.45 %","333,780,329.90","-"
"BANKING","2025-06-16","1346.31","1358.37","1343.81","1353.61","0.49 %","490,568,351.30","-"
"BANKING","2025-06-15","1346.17","1359.08","1345.1","1347.04","-0.45 %","413,616,104.80","-"
"BANKING","2025-06-12","1361.28","1367.73","1350.37","1353.08","-0.63 %","456,155,376.10","-"
"BANKING","2025-06-11","1368.67","1377.91","1356.04","1361.64","-0.51 %","664,026,771.00","-"
"BANKING","2025-06-10","1353.69","1371.08","1353.03","1368.66","0.93 %","523,166,261.00","-"
"BANKING","2025-06-09","1348.94","1358.79","1348.61","1355.99","0.44 %","316,565,323.50","-"
"BANKING","2025-06-08","1361.35","1367.71","1348.08","1350.06","-1.05 %","470,138,753.70","-"
"BANKING","2025-06-05","1370.08","1382.16","1363.25","1364.42","-0.44 %","513,081,173.30","-"
"BANKING","2025-06-04","1375.25","1381.72","1364.65","1370.44","-0.60 %","451,155,546.40","-"
"BANKING","2025-06-03","1414.08","1414.08","1376.45","1378.65","-2.34 %","798,661,003.50","-"
"BANKING","2025-06-02","1437.94","1445.54","1406.49","1411.74","-0.60 %","1,090,533,842.40","-"
"BANKING","2025-05-28","1395.89","1424.21","1386.1","1420.24","1.88 %","1,129,108,002.30","-"
"BANKING","2025-05-27","1387.03","1397","1369.44","1393.97","0.40 %","639,763,727.00","-"
"BANKING","2025-05-26","1410.19","1438.03","1378.09","1388.39","0.18 %","1,069,251,726.40","-"
"BANKING","2025-05-25","1402.88","1407.85","1369.3","1385.91","-0.67 %","999,364,096.80","-"
"BANKING","2025-05-22","1346.81","1399.11","1344.62","1395.24","3.82 %","1,729,096,128.20","-"
"BANKING","2025-05-21","1360.43","1409.73","1343.37","1343.88","0.25 %","768,576,209.50","-"
"BANKING","2025-05-20","1315.24","1344.41","1306.55","1340.48","1.92 %","433,098,365.30","-"
"BANKING","2025-05-19","1298.77","1317.77","1298.77","1315.24","1.18 %","365,152,218.80","-"
"BANKING","2025-05-18","1301.83","1307.71","1296.54","1299.94","-0.14 %","348,931,419.90","-"
"BANKING","2025-05-15","1308.2","1309.5","1299.78","1301.82","-0.30 %","286,374,289.60","-"
"BANKING","2025-05-14","1314.07","1317.62","1304.65","1305.78","-0.49 %","233,670,715.60","-"
"BANKING","2025-05-13","1315.28","1330.42","1311.71","1312.22","-0.31 %","285,736,711.66","-"
"BANKING","2025-05-11","1323.76","1333.02","1315.61","1316.24","-0.55 %","274,146,172.90","-"
"BANKING","2025-05-08","1335.61","1342.66","1317.9","1323.55","-0.83 %","336,076,248.60","-"
"BANKING","2025-05-07","1295.02","1337.66","1289.59","1334.59","2.98 %","480,026,218.50","-"
"BANKING","2025-05-06","1300.59","1307.9","1294.68","1296","-0.35 %","257,971,567.30","-"
"BANKING","2025-05-05","1306.14","1308.72","1297.69","1300.58","-0.39 %","281,417,252.00","-"
"BANKING","2025-05-04","1305.94","1318.26","1304.42","1305.65","0.11 %","405,308,190.72","-"
"BANKING","2025-04-30","1317.78","1317.78","1301.92","1304.21","-0.70 %","420,327,500.84","-"
"BANKING","2025-04-29","1325.35","1330.54","1313.05","1313.45","-0.57 %","343,997,618.90","-"
"BANKING","2025-04-28","1331.07","1334.42","1321.03","1321.03","-0.65 %","380,432,758.80","-"
"BANKING","2025-04-27","1335.52","1340.89","1328.66","1329.71","-0.39 %","603,536,124.00","-"
"BANKING","2025-04-24","1334.46","1342.66","1324.43","1334.96","0.04 %","381,710,771.00","-"
"BANKING","2025-04-23","1350.21","1351.12","1328.54","1334.49","-1.23 %","579,067,656.40","-"
"BANKING","2025-04-22","1360.9","1363.79","1349.65","1351.17","-0.74 %","346,072,970.90","-"
"BANKING","2025-04-21","1375.51","1375.5","1359.65","1361.23","-0.86 %","482,477,086.30","-"
"BANKING","2025-04-20","1390.18","1395.67","1369.04","1372.98","-0.71 %","627,321,045.40","-"
"BANKING","2025-04-17","1368.31","1386.56","1365.87","1382.75","1.14 %","416,753,414.00","-"
"BANKING","2025-04-16","1382.96","1382.95","1362.11","1367.12","0.40 %","304,666,590.30","-"
"BANKING","2025-04-15","1378.84","1378.84","1356.46","1361.68","0.48 %","307,825,278.60","-"
"BANKING","2025-04-13","1363.91","1365.33","1352.93","1355.12","-0.21 %","363,022,922.00","-"
"BANKING","2025-04-10","1359.67","1373.44","1356.68","1358.03","-0.09 %","562,474,278.10","-"
"BANKING","2025-04-09","1379.73","1381.19","1356.48","1359.31","-0.04 %","225,289,341.90","-"
"BANKING","2025-04-08","1363.7","1368.11","1343.69","1359.83","-0.31 %","351,552,546.20","-"
"BANKING","2025-04-07","1377.88","1388.6","1362","1364","-0.98 %","263,337,762.30","-"
"BANKING","2025-04-03","1364.3","1401.54","1361.88","1377.43","0.96 %","635,737,763.70","-"
"BANKING","2025-04-02","1380.57","1380.56","1353.25","1364.29","0.51 %","342,934,892.60","-"
"BANKING","2025-04-01","1367.48","1372.09","1351.75","1357.32","-0.74 %","290,301,346.70","-"
"BANKING","2025-03-30","1354.98","1380.07","1354.52","1367.47","0.83 %","408,924,601.20","-"
"BANKING","2025-03-27","1370.75","1370.74","1342.36","1356.27","0.91 %","305,156,534.80","-"
"BANKING","2025-03-26","1327.89","1345.81","1326.48","1344.09","1.15 %","313,950,534.90","-"
"BANKING","2025-03-25","1360.28","1360.28","1326.81","1328.8","-1.42 %","417,117,076.20","-"
"BANKING","2025-03-24","1335.99","1350.84","1325.45","1347.97","0.72 %","386,660,522.90","-"
"BANKING","2025-03-23","1359.53","1364.81","1337.5","1338.34","-1.56 %","400,121,785.71","-"
"BANKING","2025-03-20","1366.11","1368.7","1358.72","1359.53","-0.48 %","325,284,038.40","-"
"BANKING","2025-03-19","1373.82","1378.59","1365.48","1366.1","-0.56 %","324,701,846.50","-"
"BANKING","2025-03-18","1392.47","1394.25","1369.4","1373.82","-0.15 %","233,300,189.50","-"
"BANKING","2025-03-17","1378.79","1391.42","1369.85","1375.83","-0.21 %","285,763,130.50","-"
"BANKING","2025-03-16","1392.21","1392.72","1370.44","1378.79","-0.80 %","334,068,649.00","-"
"BANKING","2025-03-12","1381.28","1397.1","1381.14","1389.97","0.53 %","292,418,832.30","-"
"BANKING","2025-03-11","1392.35","1400.24","1379.17","1382.62","-0.70 %","359,267,090.30","-"
"BANKING","2025-03-10","1397.4","1411.29","1385.51","1392.35","-0.44 %","391,325,886.40","-"
"BANKING","2025-03-09","1419.86","1421.89","1395.72","1398.51","-1.37 %","431,794,724.30","-"
"BANKING","2025-03-06","1417.89","1424.64","1411.39","1417.9","0.03 %","394,806,680.60","-"
"BANKING","2025-03-05","1432.37","1439.9","1411.62","1417.46","-1.04 %","574,207,882.50","-"
"BANKING","2025-03-04","1440.45","1453.93","1428.38","1432.36","-1.06 %","835,561,329.40","-"
"BANKING","2025-03-03","1472.14","1485.86","1444.74","1447.69","-1.36 %","961,480,569.10","-"
"BANKING","2025-03-02","1447.06","1467.64","1440.02","1467.64","2.54 %","1,094,292,458.60","-"
"BANKING","2025-02-27","1410.15","1459.76","1409.8","1431.34","3.32 %","1,187,792,316.60","-"
"BANKING","2025-02-25","1384.72","1398.26","1382.11","1385.34","0.03 %","418,148,015.60","-"
"BANKING","2025-02-24","1375.99","1403","1375.98","1384.98","0.09 %","504,602,601.20","-"
"BANKING","2025-02-23","1368.11","1395.99","1353.85","1383.75","0.04 %","716,573,118.50","-"
"BANKING","2025-02-20","1385.19","1399.28","1379.7","1383.26","-0.56 %","385,129,809.50","-"
"BANKING","2025-02-18","1403.12","1409.12","1384.69","1390.98","0.22 %","692,547,618.80","-"
"BANKING","2025-02-17","1362.64","1395.23","1360.75","1387.87","2.17 %","687,579,419.40","-"
"BANKING","2025-02-16","1345.21","1359.89","1344","1358.42","0.98 %","390,762,582.80","-"
"BANKING","2025-02-13","1351.36","1353.34","1342.98","1345.21","-0.23 %","280,041,742.30","-"
"BANKING","2025-02-12","1348.54","1357.84","1343.42","1348.32","-0.06 %","324,226,087.90","-"
"BANKING","2025-02-11","1350.48","1359.59","1347.13","1349.11","-0.21 %","296,319,965.50","-"
"BANKING","2025-02-10","1348.5","1362.16","1346.67","1351.91","-0.18 %","318,082,694.20","-"
"BANKING","2025-02-09","1351.7","1370.11","1349.71","1354.3","-0.36 %","355,541,851.50","-"
"BANKING","2025-02-06","1364.5","1374.09","1355.79","1359.14","-0.35 %","337,092,398.80","-"
"BANKING","2025-02-05","1367.54","1372.48","1361.06","1363.89","-0.27 %","327,524,336.50","-"
"BANKING","2025-02-04","1378.96","1389.61","1364.62","1367.54","-0.57 %","397,584,798.70","-"
"BANKING","2025-02-03","1370.64","1400.63","1369.73","1375.4","0.54 %","623,503,424.50","-"
"BANKING","2025-02-02","1335.56","1367.98","1335.55","1367.97","2.53 %","609,093,883.20","-"
"BANKING","2025-01-28","1331.2","1338.73","1326.19","1334.22","0.23 %","425,872,669.00","-"
"BANKING","2025-01-27","1335.92","1345.18","1327.63","1331.22","-0.56 %","314,126,015.00","-"
"BANKING","2025-01-26","1348.88","1356","1335.71","1338.71","-0.89 %","307,456,396.00","-"
"BANKING","2025-01-23","1359.79","1374.39","1347.15","1350.74","-0.62 %","325,991,062.70","-"
"BANKING","2025-01-22","1341.62","1366.4","1337.06","1359.15","1.33 %","515,709,116.20","-"
"BANKING","2025-01-21","1346.59","1351.15","1337.03","1341.32","-0.36 %","357,514,393.10","-"
"BANKING","2025-01-20","1352.98","1365.8","1345.03","1346.11","-0.21 %","623,767,267.70","-"
"BANKING","2025-01-19","1348.35","1349.55","1335.88","1348.91","0.18 %","323,085,719.40","-"
"BANKING","2025-01-16","1358.1","1362.08","1341.41","1346.54","-0.75 %","351,908,111.90","-"
"BANKING","2025-01-15","1366.35","1367.26","1354.02","1356.71","-0.81 %","292,955,453.70","-"
"BANKING","2025-01-13","1376.16","1376.15","1360.93","1367.8","-0.35 %","447,360,069.59","-"
"BANKING","2025-01-12","1395.87","1395.86","1368.71","1372.62","-0.87 %","186,877,621.50","-"
"BANKING","2025-01-09","1392.84","1393.27","1379.47","1384.6","-0.43 %","410,562,327.60","-"
"BANKING","2025-01-08","1409.89","1410.98","1387","1390.61","-0.26 %","396,906,478.10","-"
"BANKING","2025-01-07","1407.55","1408.21","1388.5","1394.28","-0.22 %","314,572,550.20","-"
"BANKING","2025-01-06","1385.38","1399","1380.27","1397.3","1.10 %","465,866,535.00","-"
"BANKING","2025-01-05","1388.21","1390.87","1378.54","1382.14","-0.55 %","427,110,145.30","-"
"BANKING","2025-01-02","1396.38","1396.38","1383.13","1389.85","-0.15 %","315,380,285.60","-"
"BANKING","2025-01-01","1402.28","1403.1","1390.91","1391.9","-0.74 %","344,254,481.10","-"
"BANKING","2024-12-31","1423.84","1424.73","1386.67","1402.33","-0.93 %","763,306,697.40","-"
"BANKING","2024-12-29","1435.7","1440.13","1412.93","1415.43","-0.87 %","721,335,069.90","-"
"BANKING","2024-12-26","1405.28","1441.01","1391.22","1427.91","1.82 %","1,229,555,332.20","-"
"BANKING","2024-12-24","1394.13","1409.39","1386.97","1402.44","0.76 %","389,007,534.90","-"
"BANKING","2024-12-23","1378.61","1391.83","1373.76","1391.83","0.85 %","379,445,361.45","-"
"BANKING","2024-12-22","1374.73","1401.97","1374.73","1380.11","-0.88 %","377,853,780.65","-"
"BANKING","2024-12-19","1402.32","1407.85","1390.32","1392.31","-0.82 %","389,769,697.20","-"
"BANKING","2024-12-18","1408.96","1419.28","1399.17","1403.83","-0.36 %","304,681,277.80","-"
"BANKING","2024-12-17","1408.85","1421.8","1395.95","1408.96","0.17 %","308,713,012.90","-"
"BANKING","2024-12-16","1427.83","1429.27","1402.44","1406.5","-1.49 %","385,584,028.80","-"
"BANKING","2024-12-12","1478.35","1478.35","1422.63","1427.83","-1.72 %","423,913,157.60","-"
"BANKING","2024-12-11","1407.74","1452.83","1397.38","1452.83","3.43 %","519,868,152.50","-"
"BANKING","2024-12-10","1406.63","1418.98","1398.83","1404.63","-0.16 %","413,473,229.80","-"
"BANKING","2024-12-09","1412.07","1423.16","1399.01","1406.85","-0.47 %","363,401,581.20","-"
"BANKING","2024-12-08","1440.26","1440.26","1407.18","1413.44","-1.86 %","641,337,132.90","-"
"BANKING","2024-12-05","1455.51","1457.35","1436.6","1440.26","-0.97 %","429,346,747.30","-"
"BANKING","2024-12-04","1480.39","1480.38","1452.76","1454.41","-0.34 %","468,149,933.10","-"
"BANKING","2024-12-03","1479.01","1481.37","1452","1459.44","-0.20 %","572,554,265.60","-"
"BANKING","2024-12-02","1487.57","1487.95","1457.63","1462.33","-0.57 %","568,819,374.90","-"
"BANKING","2024-12-01","1509.77","1509.77","1467.28","1470.66","-1.48 %","591,533,651.00","-"
"BANKING","2024-11-28","1505.89","1509.77","1490.58","1492.68","-0.87 %","482,420,738.10","-"
"BANKING","2024-11-27","1503.84","1511.53","1498.65","1505.82","0.32 %","554,905,135.80","-"
"BANKING","2024-11-26","1501.51","1507.8","1480.9","1501.05","1.20 %","602,294,824.30","-"
"BANKING","2024-11-25","1503.53","1503.52","1472.15","1483.24","0.12 %","427,905,730.30","-"
"BANKING","2024-11-24","1503.38","1507.71","1479.13","1481.49","-0.55 %","562,422,870.40","-"
"BANKING","2024-11-21","1504.05","1512.67","1487.56","1489.63","-0.91 %","640,286,171.80","-"
"BANKING","2024-11-20","1509.83","1513.36","1494.76","1503.3","-0.26 %","519,063,247.21","-"
"BANKING","2024-11-19","1525.22","1529.2","1503.6","1507.28","-1.12 %","751,035,134.70","-"
"BANKING","2024-11-17","1526.78","1544.68","1521.91","1524.32","-0.22 %","747,156,216.70","-"
"BANKING","2024-11-14","1527.46","1537.21","1515.78","1527.65","0.45 %","780,950,619.05","-"
"BANKING","2024-11-13","1541.94","1547.32","1519.76","1520.87","-1.38 %","462,218,050.80","-"
"BANKING","2024-11-12","1550.5","1562.89","1538.36","1542.13","-0.35 %","748,989,147.20","-"
"BANKING","2024-11-11","1534.67","1561.01","1533.19","1547.6","1.05 %","1,116,447,638.90","-"
"BANKING","2024-11-10","1509.94","1531.57","1507.47","1531.57","1.62 %","711,415,433.80","-"
"BANKING","2024-11-06","1507.68","1516.24","1503.8","1507.12","-0.16 %","400,204,264.80","-"
"BANKING","2024-11-05","1523.31","1527.03","1508.73","1509.59","-0.82 %","358,323,839.90","-"
"BANKING","2024-10-30","1533.17","1542.22","1519.04","1522","-0.72 %","704,957,947.60","-"
"BANKING","2024-10-29","1513.11","1533.77","1511.8","1533.1","1.61 %","593,861,996.40","-"
"BANKING","2024-10-28","1506.56","1513.38","1500.68","1508.81","0.35 %","468,570,715.80","-"
"BANKING","2024-10-27","1525.57","1525.56","1498.66","1503.62","-1.30 %","736,488,868.30","-"
