"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"MICROFINANCE","2025-07-20","5360.15","5429.89","5304","5339.45","-0.03 %","2,094,434,897.00","-"
"MICROFINANCE","2025-07-17","5203.86","5350.48","5202.7","5341.03","2.51 %","1,158,485,288.00","-"
"MICROFINANCE","2025-07-16","5106.49","5220.07","5104.37","5210.29","1.86 %","1,300,710,589.90","-"
"MICROFINANCE","2025-07-15","5049.43","5129.51","5047.15","5115.32","1.28 %","652,558,696.10","-"
"MICROFINANCE","2025-07-14","5117.98","5125.8","5043.74","5050.49","-1.24 %","702,119,227.10","-"
"MICROFINANCE","2025-07-13","5008.91","5132.79","5008.89","5113.91","3.51 %","1,266,422,127.70","-"
"MICROFINANCE","2025-07-10","4875.94","4954.85","4869.91","4940.68","1.46 %","566,511,500.60","-"
"MICROFINANCE","2025-07-09","4828.93","4874.89","4814.13","4869.48","0.85 %","418,717,076.50","-"
"MICROFINANCE","2025-07-08","4830.08","4838.97","4795.21","4828.27","0.08 %","284,642,524.90","-"
"MICROFINANCE","2025-07-07","4857.22","4873.35","4815.34","4824.5","-0.71 %","432,111,790.50","-"
"MICROFINANCE","2025-07-06","4868.23","4883.96","4845.38","4858.86","-0.07 %","492,180,520.20","-"
"MICROFINANCE","2025-07-03","4878.09","4881.91","4830.83","4862.27","-0.22 %","395,334,338.60","-"
"MICROFINANCE","2025-07-02","4849.52","4891.42","4845.28","4873.04","0.56 %","586,319,816.90","-"
"MICROFINANCE","2025-07-01","4742.43","4854.75","4741.08","4845.73","2.22 %","495,450,661.30","-"
"MICROFINANCE","2025-06-30","4694.13","4747.65","4690.86","4740.48","0.92 %","289,210,411.80","-"
"MICROFINANCE","2025-06-29","4626.24","4718.09","4626.18","4697.2","1.59 %","304,822,208.70","-"
"MICROFINANCE","2025-06-26","4617.49","4633.8","4612.87","4623.9","0.14 %","214,298,543.20","-"
"MICROFINANCE","2025-06-25","4627.65","4637.08","4604.51","4617.49","-0.21 %","143,621,879.00","-"
"MICROFINANCE","2025-06-24","4622.21","4663.68","4615.98","4627.42","0.19 %","197,739,433.20","-"
"MICROFINANCE","2025-06-23","4615.91","4623.25","4596.66","4618.45","0.02 %","173,856,771.90","-"
"MICROFINANCE","2025-06-22","4672.38","4674.55","4613.08","4617.58","-1.16 %","273,639,322.80","-"
"MICROFINANCE","2025-06-19","4722.78","4723.39","4671.25","4671.74","-1.06 %","248,602,069.50","-"
"MICROFINANCE","2025-06-18","4751.27","4773.7","4709.25","4721.85","-0.54 %","324,350,206.40","-"
"MICROFINANCE","2025-06-17","4695.18","4791.27","4695.18","4747.5","1.10 %","425,619,849.90","-"
"MICROFINANCE","2025-06-16","4669.3","4717.59","4660.72","4695.73","0.60 %","249,064,230.40","-"
"MICROFINANCE","2025-06-15","4688.04","4696.01","4663.79","4667.88","-0.32 %","217,782,222.40","-"
"MICROFINANCE","2025-06-12","4701.63","4702.12","4675.77","4682.67","-0.45 %","246,736,845.50","-"
"MICROFINANCE","2025-06-11","4720.85","4733.72","4686.36","4703.71","-0.41 %","206,529,109.60","-"
"MICROFINANCE","2025-06-10","4693.8","4729.8","4691.43","4723.09","0.61 %","220,968,806.00","-"
"MICROFINANCE","2025-06-09","4677.59","4701.85","4664.68","4694.42","0.49 %","171,606,739.60","-"
"MICROFINANCE","2025-06-08","4705.04","4705.83","4655.26","4671.76","-0.71 %","271,005,688.50","-"
"MICROFINANCE","2025-06-05","4722.35","4755.67","4696.94","4705.11","-0.40 %","222,166,318.90","-"
"MICROFINANCE","2025-06-04","4769.38","4771.61","4717.3","4724.18","-0.83 %","180,449,763.70","-"
"MICROFINANCE","2025-06-03","4827.18","4829.36","4749.54","4763.69","-1.27 %","314,249,915.50","-"
"MICROFINANCE","2025-06-02","4845.28","4879.99","4813.08","4825.04","-0.13 %","263,061,582.30","-"
"MICROFINANCE","2025-05-28","4850.57","4850.62","4793.75","4831.23","-0.26 %","274,928,890.20","-"
"MICROFINANCE","2025-05-27","4904.13","4904.13","4841.13","4843.85","-1.14 %","356,082,388.50","-"
"MICROFINANCE","2025-05-26","5014.06","5052.06","4883.36","4899.57","-1.50 %","588,587,787.00","-"
"MICROFINANCE","2025-05-25","4876.02","4988.59","4871.93","4974.42","2.32 %","891,333,586.10","-"
"MICROFINANCE","2025-05-22","4740.87","4874.37","4740.86","4861.42","2.58 %","669,801,109.70","-"
"MICROFINANCE","2025-05-21","4802.4","4911.57","4733.65","4738.92","-0.52 %","363,102,179.30","-"
"MICROFINANCE","2025-05-20","4717.2","4777.76","4670.23","4763.6","1.13 %","206,101,337.70","-"
"MICROFINANCE","2025-05-19","4701.23","4738.57","4689.09","4710.31","0.14 %","313,303,828.70","-"
"MICROFINANCE","2025-05-18","4646.71","4739.4","4645.57","4703.79","1.23 %","393,212,701.50","-"
"MICROFINANCE","2025-05-15","4650.45","4658.59","4631.51","4646.81","-0.06 %","253,702,145.90","-"
"MICROFINANCE","2025-05-14","4664.98","4667.45","4643.55","4649.61","-0.27 %","220,148,721.40","-"
"MICROFINANCE","2025-05-13","4693.61","4707.9","4641.03","4662.12","-0.70 %","285,039,589.50","-"
"MICROFINANCE","2025-05-11","4710.75","4724.16","4678.28","4694.94","-0.23 %","307,340,153.10","-"
"MICROFINANCE","2025-05-08","4711.48","4739.51","4677.31","4705.99","-0.13 %","264,848,233.60","-"
"MICROFINANCE","2025-05-07","4614.08","4724.87","4597.94","4712.34","2.24 %","248,704,635.80","-"
"MICROFINANCE","2025-05-06","4624.48","4647.31","4603.94","4608.92","-0.31 %","221,716,738.90","-"
"MICROFINANCE","2025-05-05","4619.61","4655.57","4606.18","4623.12","0.11 %","234,947,575.70","-"
"MICROFINANCE","2025-05-04","4634.5","4642.71","4611.21","4617.89","-0.26 %","254,551,053.70","-"
"MICROFINANCE","2025-04-30","4626.13","4655.75","4612.48","4629.8","0.04 %","265,804,925.90","-"
"MICROFINANCE","2025-04-29","4664.35","4673.52","4626.68","4627.85","-0.78 %","218,025,651.40","-"
"MICROFINANCE","2025-04-28","4703.93","4705.11","4657.86","4664.28","-0.76 %","285,905,343.50","-"
"MICROFINANCE","2025-04-27","4745.39","4751.13","4694.25","4700.07","-0.94 %","318,502,326.80","-"
"MICROFINANCE","2025-04-24","4767.65","4775.93","4729.87","4744.73","-0.46 %","256,556,164.50","-"
"MICROFINANCE","2025-04-23","4821.73","4825.07","4765.57","4766.86","-1.05 %","213,491,153.90","-"
"MICROFINANCE","2025-04-22","4831.35","4847.29","4809.96","4817.38","-0.33 %","224,432,364.00","-"
"MICROFINANCE","2025-04-21","4838.38","4844.07","4806.03","4833.46","-0.11 %","240,186,093.60","-"
"MICROFINANCE","2025-04-20","4858.64","4879.8","4831.07","4839","-0.55 %","308,022,403.10","-"
"MICROFINANCE","2025-04-17","4837.87","4884.74","4825.72","4865.64","0.64 %","346,083,987.80","-"
"MICROFINANCE","2025-04-16","4837.32","4856.34","4821.42","4834.87","-0.06 %","266,588,173.30","-"
"MICROFINANCE","2025-04-15","4808.45","4853.36","4798.62","4837.81","0.61 %","234,558,433.40","-"
"MICROFINANCE","2025-04-13","4821.95","4821.94","4785.69","4808.58","-0.27 %","240,884,298.20","-"
"MICROFINANCE","2025-04-10","4802.51","4826.4","4794.19","4821.53","0.38 %","296,924,806.30","-"
"MICROFINANCE","2025-04-09","4790.62","4838.42","4786.47","4803.18","0.22 %","219,209,420.00","-"
"MICROFINANCE","2025-04-08","4793.22","4805.35","4741","4792.51","-0.08 %","243,412,478.00","-"
"MICROFINANCE","2025-04-07","4847.63","4847.7","4786.8","4796.54","-1.04 %","252,916,119.20","-"
"MICROFINANCE","2025-04-03","4865.44","4885.29","4841.9","4846.89","-0.38 %","326,518,789.60","-"
"MICROFINANCE","2025-04-02","4845.45","4879.79","4832.94","4865.19","0.18 %","247,057,888.80","-"
"MICROFINANCE","2025-04-01","4916.8","4921.4","4825.82","4856.45","-1.11 %","277,004,115.30","-"
"MICROFINANCE","2025-03-30","4879.38","4940.18","4860.02","4910.9","0.63 %","406,927,866.40","-"
"MICROFINANCE","2025-03-27","4773.46","4888.18","4761.69","4880.3","2.23 %","399,858,762.50","-"
"MICROFINANCE","2025-03-26","4714.37","4784.67","4702.62","4773.9","1.30 %","260,521,538.60","-"
"MICROFINANCE","2025-03-25","4829.99","4829.98","4705.76","4712.53","-2.49 %","336,392,404.50","-"
"MICROFINANCE","2025-03-24","4792.7","4839.3","4751.4","4833","0.79 %","286,897,398.30","-"
"MICROFINANCE","2025-03-23","4902.29","4908.33","4790.86","4794.95","-2.37 %","401,076,218.70","-"
"MICROFINANCE","2025-03-20","4947.95","4958.78","4905.47","4911.2","-0.66 %","257,497,074.60","-"
"MICROFINANCE","2025-03-19","4966","4972.04","4913.75","4944.05","-0.49 %","369,118,852.20","-"
"MICROFINANCE","2025-03-18","4967.78","5000.69","4952.72","4968.21","-0.31 %","275,593,942.10","-"
"MICROFINANCE","2025-03-17","4976.63","5019.92","4953.9","4983.74","-0.02 %","418,123,580.40","-"
"MICROFINANCE","2025-03-16","5020.8","5031.15","4953.16","4984.63","-0.88 %","331,594,052.10","-"
"MICROFINANCE","2025-03-12","5042.09","5049.55","5014.21","5028.91","-0.28 %","257,270,572.40","-"
"MICROFINANCE","2025-03-11","5088.19","5088.19","5011.68","5043","-0.89 %","383,127,649.10","-"
"MICROFINANCE","2025-03-10","5116.77","5148.79","5064.87","5088.45","-0.63 %","556,667,765.50","-"
"MICROFINANCE","2025-03-09","5200.24","5201.15","5100.65","5120.96","-1.59 %","557,282,855.60","-"
"MICROFINANCE","2025-03-06","5194.68","5215.44","5177.1","5203.46","0.05 %","786,821,467.00","-"
"MICROFINANCE","2025-03-05","5226.45","5236.62","5170.99","5200.74","-0.50 %","682,501,931.10","-"
"MICROFINANCE","2025-03-04","5301.78","5306.67","5206.47","5226.97","-1.42 %","921,039,293.50","-"
"MICROFINANCE","2025-03-03","5350.31","5391.12","5275.63","5302.04","-0.82 %","766,517,520.30","-"
"MICROFINANCE","2025-03-02","5266.73","5345.66","5266.73","5345.66","1.36 %","805,188,173.00","-"
"MICROFINANCE","2025-02-27","5272","5369.36","5258.82","5273.97","0.91 %","598,843,505.90","-"
"MICROFINANCE","2025-02-25","5238.69","5242.85","5205.23","5226.22","-0.16 %","571,991,414.30","-"
"MICROFINANCE","2025-02-24","5265.69","5293.09","5212.88","5234.54","-0.63 %","749,139,408.20","-"
"MICROFINANCE","2025-02-23","5281.48","5286.12","5190.53","5267.81","-0.66 %","942,667,028.90","-"
"MICROFINANCE","2025-02-20","5323.45","5338.74","5279.45","5302.9","-0.30 %","751,491,127.70","-"
"MICROFINANCE","2025-02-18","5362.55","5386.68","5295.12","5319.09","-0.80 %","1,068,102,780.30","-"
"MICROFINANCE","2025-02-17","5234.46","5384.96","5232.92","5361.91","2.46 %","1,417,477,414.00","-"
"MICROFINANCE","2025-02-16","5138.14","5233.19","5138.14","5233.19","1.86 %","1,043,064,779.20","-"
"MICROFINANCE","2025-02-13","5125.47","5147.27","5114.1","5137.45","0.18 %","611,495,599.20","-"
"MICROFINANCE","2025-02-12","5129.93","5162.55","5120.62","5128.21","-0.11 %","586,665,041.40","-"
"MICROFINANCE","2025-02-11","5135.05","5161.27","5121.49","5133.92","-0.05 %","525,749,049.00","-"
"MICROFINANCE","2025-02-10","5154.43","5187.76","5114.12","5136.24","-0.28 %","513,097,458.40","-"
"MICROFINANCE","2025-02-09","5133.04","5156.44","5110.26","5150.5","0.25 %","717,128,646.90","-"
"MICROFINANCE","2025-02-06","5169.42","5169.42","5123.25","5137.42","-0.60 %","646,707,270.40","-"
"MICROFINANCE","2025-02-05","5178.3","5191.64","5128.19","5168.35","-0.27 %","633,926,121.30","-"
"MICROFINANCE","2025-02-04","5229.86","5240.84","5143.76","5182.11","-0.65 %","756,785,113.60","-"
"MICROFINANCE","2025-02-03","5209.6","5296.83","5190.45","5215.9","0.11 %","977,320,319.60","-"
"MICROFINANCE","2025-02-02","4969.42","5210.32","4961.1","5210.32","4.92 %","1,179,698,640.00","-"
"MICROFINANCE","2025-01-28","4930.52","4965.82","4923.32","4965.81","0.48 %","588,430,159.90","-"
"MICROFINANCE","2025-01-27","4936.15","4965.39","4923.07","4941.93","0.04 %","581,401,705.30","-"
"MICROFINANCE","2025-01-26","4902.1","4959.58","4901.43","4939.82","0.75 %","681,906,410.20","-"
"MICROFINANCE","2025-01-23","4919.92","4920.92","4883.12","4903","-0.01 %","457,756,818.20","-"
"MICROFINANCE","2025-01-22","4853.94","4908.99","4835.9","4903.58","1.07 %","366,618,694.10","-"
"MICROFINANCE","2025-01-21","4852.91","4863.2","4821.59","4851.51","0.03 %","295,442,899.00","-"
"MICROFINANCE","2025-01-20","4850.78","4892.02","4841.92","4849.92","-0.04 %","400,040,316.20","-"
"MICROFINANCE","2025-01-19","4842.01","4855.5","4822.73","4852.05","0.29 %","362,385,064.80","-"
"MICROFINANCE","2025-01-16","4859.38","4884.92","4817.14","4838.26","-0.56 %","327,371,155.80","-"
"MICROFINANCE","2025-01-15","4886.34","4905.04","4852.23","4865.4","-0.52 %","293,318,861.50","-"
"MICROFINANCE","2025-01-13","4901.71","4924.56","4864.84","4891.02","-0.45 %","371,539,248.60","-"
"MICROFINANCE","2025-01-12","4956.94","4966.46","4892.29","4912.98","-0.87 %","264,638,634.70","-"
"MICROFINANCE","2025-01-09","5009.79","5013.09","4947.93","4956.17","-1.26 %","333,850,142.30","-"
"MICROFINANCE","2025-01-08","4958.36","5047.93","4954.02","5019.34","1.59 %","511,447,981.80","-"
"MICROFINANCE","2025-01-07","4911.96","4945.8","4889.65","4940.64","0.44 %","378,962,555.50","-"
"MICROFINANCE","2025-01-06","4875.65","4920.89","4870.29","4918.87","0.76 %","542,463,580.30","-"
"MICROFINANCE","2025-01-05","4882.29","4882.29","4836.53","4882.01","-0.15 %","409,377,854.40","-"
"MICROFINANCE","2025-01-02","4882.8","4909.37","4849.38","4889.33","-0.21 %","401,168,975.30","-"
"MICROFINANCE","2025-01-01","4906.58","4915.03","4866.76","4899.76","-0.16 %","362,167,519.80","-"
"MICROFINANCE","2024-12-31","4974.35","4978.5","4850.25","4907.72","-1.41 %","502,058,375.70","-"
"MICROFINANCE","2024-12-29","4921.9","5033.01","4909.42","4977.97","1.13 %","798,979,106.30","-"
"MICROFINANCE","2024-12-26","4912.93","4928.86","4893.14","4922.47","0.15 %","638,903,288.70","-"
"MICROFINANCE","2024-12-24","4865.05","4930.84","4854.52","4915.27","1.05 %","448,304,764.70","-"
"MICROFINANCE","2024-12-23","4819.93","4864.75","4803.6","4864.36","0.81 %","413,225,895.60","-"
"MICROFINANCE","2024-12-22","4842.39","4863.93","4783.2","4825.16","-0.40 %","389,095,838.00","-"
"MICROFINANCE","2024-12-19","4880.94","4891","4815.25","4844.5","-0.71 %","457,049,208.00","-"
"MICROFINANCE","2024-12-18","4880.28","4922.78","4859.04","4879.34","0.09 %","444,107,477.70","-"
"MICROFINANCE","2024-12-17","4851.62","4881","4814.37","4874.95","0.56 %","299,783,182.10","-"
"MICROFINANCE","2024-12-16","4947.2","4947.2","4829.37","4847.68","-1.87 %","310,137,130.10","-"
"MICROFINANCE","2024-12-12","4980.5","5020.67","4921.46","4939.98","-0.69 %","510,687,245.50","-"
"MICROFINANCE","2024-12-11","4954.26","4975.59","4924.81","4974.34","0.43 %","259,253,477.00","-"
"MICROFINANCE","2024-12-10","4948.12","4976.63","4916.92","4953.16","0.14 %","380,869,961.60","-"
"MICROFINANCE","2024-12-09","4979.65","4994.31","4909.31","4946.35","-0.61 %","352,030,120.90","-"
"MICROFINANCE","2024-12-08","5048.58","5057.24","4941.88","4976.74","-1.51 %","462,934,395.40","-"
"MICROFINANCE","2024-12-05","5110.19","5115.29","5030.5","5052.92","-1.14 %","563,968,894.00","-"
"MICROFINANCE","2024-12-04","5119.95","5134.18","5086.77","5111.28","0.12 %","572,613,551.10","-"
"MICROFINANCE","2024-12-03","5121.95","5140.83","5084.97","5105.06","-0.33 %","457,691,771.20","-"
"MICROFINANCE","2024-12-02","5122.38","5148.4","5099.87","5121.79","0.15 %","610,487,655.70","-"
"MICROFINANCE","2024-12-01","5151.52","5151.52","5089.59","5113.95","-0.93 %","480,472,891.30","-"
