Time,Open,High,Low,Close,Volume,Log_Return
2020-09-30,12818.25,12836.5,12815.75,12830.75,738.0,0.006038889923592805
2020-10-01,13002.5,13003.5,12996.0,12999.5,315.0,0.013066261522384437
2020-10-02,12706.0,12708.0,12675.0,12682.0,12773.0,-0.024727229905570525
2020-10-04,12712.0,12712.25,12706.25,12708.25,155.0,0.0020677235830763863
2020-10-05,12899.0,12900.0,12896.75,12897.0,133.0,0.014743337321338146
2020-10-06,12643.0,12648.75,12624.75,12626.0,997.0,-0.02123654623682114
2020-10-07,12906.0,12907.25,12901.75,12906.75,386.0,0.02199225038555852
2020-10-08,12982.0,12993.5,12981.5,12991.25,731.0,0.006525623589501706
2020-10-09,13089.5,13092.75,13074.75,13088.75,6056.0,0.0074770286990410995
2020-10-11,13150.25,13151.75,13146.25,13147.5,348.0,0.004478543861827333
2020-10-12,13514.0,13515.5,13511.75,13514.0,144.0,0.027494558648619716
2020-10-13,13520.5,13525.75,13519.75,13524.0,299.0,0.0007396997156572382
2020-10-14,13352.75,13375.75,13349.5,13371.25,1082.0,-0.011359005207435047
2020-10-15,13307.0,13307.5,13302.25,13303.0,88.0,-0.005117305936435557
2020-10-16,13340.0,13343.0,13330.75,13339.5,3274.0,0.002739984823898922
2020-10-18,13288.25,13294.75,13282.0,13283.25,407.0,-0.004225715502952809
2020-10-19,13111.0,13117.5,13110.75,13113.75,275.0,-0.012842544959156044
2020-10-20,13097.0,13097.0,13075.0,13079.5,861.0,-0.0026151790648434314
2020-10-21,13110.75,13110.75,13098.75,13100.0,539.0,0.0015661112083904527
2020-10-22,13084.0,13089.75,13083.75,13086.25,119.0,-0.001050169555679048
2020-10-23,12974.25,12995.5,12974.0,12994.5,9005.0,-0.007035869635259928
2020-10-25,13014.25,13017.75,13011.5,13011.5,273.0,0.0013073907883924818
2020-10-26,12916.5,12916.5,12908.75,12912.0,169.0,-0.00767647027696583
2020-10-27,12935.0,12935.75,12929.25,12933.25,302.0,0.0016444031137972104
2020-10-28,12597.5,12603.5,12597.5,12601.5,268.0,-0.025985660150515955
2020-10-29,12608.75,12609.75,12606.75,12608.5,295.0,0.0005553351987224175
2020-10-30,12426.75,12427.5,12403.25,12415.75,5621.0,-0.01540536176073104
2020-11-02,12475.75,12485.25,12472.75,12485.25,296.0,0.0055821196312262344
2020-11-03,12659.75,12662.75,12654.25,12658.25,419.0,0.013761228953491411
2020-11-04,13237.5,13240.0,13222.75,13224.75,534.0,0.04378089746042235
2020-11-05,13511.5,13514.75,13499.25,13502.75,345.0,0.020803294429299513
2020-11-06,13431.25,13431.75,13369.0,13381.75,7387.0,-0.009001530028577065
2020-11-09,13247.0,13257.25,13234.75,13257.25,621.0,-0.00934726577399303
2020-11-10,13030.5,13035.75,13024.5,13034.75,346.0,-0.016925704532296137
2020-11-11,13311.0,13313.75,13302.5,13303.75,380.0,0.020427082304676603
2020-11-12,13274.25,13276.0,13270.0,13274.5,272.0,-0.002201048737877187
2020-11-13,13246.0,13247.75,13212.5,13229.25,6660.0,-0.0034146144576805426
2020-11-16,13450.75,13452.75,13448.25,13452.25,342.0,0.01671609112485939
2020-11-17,13384.5,13385.0,13376.5,13379.75,283.0,-0.0054040083807809225
2020-11-18,13288.75,13290.75,13283.0,13284.5,333.0,-0.007144427850194646
2020-11-19,13376.0,13379.25,13369.0,13375.5,585.0,0.0068267331894649175
2020-11-20,13410.25,13411.25,13403.5,13405.75,2186.0,0.002259044134572008
2020-11-23,13326.75,13329.25,13323.25,13329.25,227.0,-0.005722850853759454
2020-11-24,13506.0,13515.25,13504.5,13511.75,724.0,0.013598808720381328
2020-11-25,13583.25,13584.0,13578.25,13579.5,338.0,0.0050016253393661
2020-11-26,13552.5,13567.25,13546.25,13564.5,538.0,-0.0011052167349596687
2020-11-27,13607.25,13608.5,13606.25,13607.75,120.0,0.0031833975121458025
2020-11-30,13724.25,13730.0,13723.75,13730.0,463.0,0.008943736401226587
2020-12-01,13867.25,13878.75,13860.75,13869.25,470.0,0.010090939544818767
2020-12-02,13872.0,13875.0,13870.75,13873.0,276.0,0.0002703457738899573
2020-12-03,13898.75,13901.0,13898.25,13899.0,222.0,0.0018723900040331642
2020-12-04,13917.5,13918.0,13903.25,13909.75,4135.0,0.0007731379896949164
2020-12-07,13978.0,13982.75,13974.5,13982.5,552.0,0.0052165146212885816
2020-12-08,14057.75,14062.0,14056.25,14058.25,571.0,0.005402864350472214
2020-12-09,13760.25,13762.5,13760.0,13762.5,3.0,-0.021261910015278218
2020-12-10,13798.75,13801.0,13798.75,13801.0,3.0,0.002793551257104454
2020-12-11,13714.25,13723.75,13709.0,13723.0,2472.0,-0.0056677960184075005
2020-12-14,13881.75,13884.5,13880.0,13883.5,166.0,0.01162782738710888
2020-12-15,14010.5,14012.25,14008.25,14009.5,213.0,0.009034586243732434
2020-12-16,14089.75,14091.5,14082.25,14087.5,330.0,0.0055522084475576605
2020-12-17,14168.75,14168.75,14162.75,14164.5,317.0,0.005450955023201587
2020-12-18,14121.0,14138.0,14120.75,14129.0,4383.0,-0.0025094116054251714
2020-12-21,14099.25,14103.25,14098.75,14100.5,275.0,-0.002019165035367365
2020-12-22,14123.25,14125.75,14116.75,14118.75,273.0,0.0012934434858724586
2020-12-23,14059.25,14069.0,14056.5,14067.25,601.0,-0.0036543005258309336
2020-12-24,14077.75,14080.0,14075.0,14079.5,229.0,0.0008704380273716339
2020-12-28,14253.0,14254.5,14250.75,14254.0,397.0,0.012317730343960775
2020-12-29,14268.75,14270.5,14267.25,14269.25,266.0,0.0010693032142619074
2020-12-30,14253.75,14254.25,14250.25,14252.75,260.0,-0.001157001741859176
2020-12-31,14264.75,14267.0,14258.75,14259.0,2052.0,0.0004384157479009332
2021-01-04,14099.25,14102.5,14098.75,14099.75,215.0,-0.011231219569500794
2021-01-05,14217.0,14218.5,14213.5,14215.0,279.0,0.008140678372482668
2021-01-06,14070.25,14071.0,14065.75,14069.5,251.0,-0.010288411210806814
2021-01-07,14337.0,14338.25,14334.0,14337.25,580.0,0.01885171161967847
2021-01-08,14450.5,14456.5,14436.0,14442.5,4847.0,0.007314203161447708
2021-01-11,14316.25,14317.5,14312.5,14317.25,333.0,-0.008710144688798493
2021-01-12,14294.5,14295.75,14290.0,14292.75,247.0,-0.0017126882900271312
2021-01-13,14383.75,14387.25,14381.75,14384.5,226.0,0.006398822276047156
2021-01-14,14312.75,14313.5,14308.75,14311.25,209.0,-0.005105296714619456
2021-01-15,14228.25,14228.25,14204.25,14216.0,6717.0,-0.00667785040353408
2021-01-18,14221.5,14225.5,14220.25,14225.5,389.0,0.0006680379272037129
2021-01-19,14442.0,14444.25,14440.5,14444.25,338.0,0.015260282710739759
2021-01-20,14702.5,14703.75,14698.75,14702.0,458.0,0.017687127461600838
2021-01-21,14814.25,14816.0,14807.0,14808.5,265.0,0.007217801281402814
2021-01-22,14753.0,14769.5,14752.5,14762.5,5988.0,-0.0031111587098173743
2021-01-25,14874.25,14876.5,14873.0,14875.75,171.0,0.007642188805226269
2021-01-26,14971.5,14974.5,14958.5,14963.75,563.0,0.005898239254735316
2021-01-27,14476.5,14483.25,14470.75,14473.25,495.0,-0.03332849153331985
2021-01-28,14572.75,14579.5,14563.25,14563.25,527.0,0.006199114095529978
2021-01-29,14495.5,14527.75,14494.25,14516.5,5008.0,-0.0032152986374160974
2021-02-01,14640.0,14647.75,14635.0,14646.75,503.0,0.00893253434062835
2021-02-02,14905.25,14911.5,14904.75,14909.5,492.0,0.01778012582490973
2021-02-03,14822.75,14829.0,14821.75,14827.5,555.0,-0.005515028943030131
2021-02-04,14975.75,14978.0,14972.5,14974.75,373.0,0.009881884640595473
2021-02-05,14980.25,14983.75,14972.0,14977.0,4788.0,0.00015024163891830256
2021-02-08,15098.5,15100.0,15094.75,15097.0,305.0,0.007980357575341657
2021-02-09,15108.5,15110.5,15102.0,15109.0,467.0,0.0007945441721037838
2021-02-10,15071.75,15077.5,15069.75,15075.75,271.0,-0.0022031001382245563
2021-02-11,15121.0,15123.25,15117.5,15121.75,261.0,0.003046612175205965
2021-02-12,15136.75,15138.75,15131.25,15134.5,3994.0,0.0008428011240457778
2021-02-15,15283.75,15285.5,15281.5,15283.5,364.0,0.00979690918158127
2021-02-16,15168.75,15169.75,15162.5,15166.75,385.0,-0.007668283321116576
2021-02-17,15109.75,15112.0,15103.0,15110.75,318.0,-0.0036991207237253576
2021-02-18,15046.5,15052.25,15043.25,15051.5,192.0,-0.003928757053001775
2021-02-19,15079.75,15093.5,15076.75,15088.0,4110.0,0.0024220718886329706
2021-02-22,14631.5,14633.5,14627.5,14632.5,534.0,-0.030654643707862306
2021-02-23,14565.25,14572.0,14564.25,14569.0,397.0,-0.004349098511379879
2021-02-24,14731.25,14731.25,14724.0,14725.5,407.0,0.0106847011466904
2021-02-25,14195.25,14211.5,14190.0,14199.5,747.0,-0.036373932098872075
2021-02-26,14369.0,14389.5,14344.25,14368.75,6129.0,0.011848956809677347
2021-03-01,14727.5,14729.5,14722.25,14725.5,389.0,0.024524975289194728
2021-03-02,14470.0,14471.5,14464.0,14466.25,288.0,-0.01776233463839816
2021-03-03,14085.25,14092.5,14083.75,14089.0,479.0,-0.02642399910901183
2021-03-04,13846.75,13851.75,13842.0,13843.5,600.0,-0.017578542679535403
2021-03-05,13820.0,13820.25,13741.25,13750.5,11151.0,-0.00674062130380193
2021-03-08,13751.5,13754.5,13742.75,13745.0,326.0,-0.00040006547059334707
2021-03-09,14202.25,14203.5,14193.75,14199.5,323.0,0.032531631102468594
2021-03-10,14196.25,14199.75,14196.25,14199.75,3.0,1.7606098753120136e-05
2021-03-11,14453.0,14456.5,14449.0,14456.5,63.0,0.017919781587799832
2021-03-12,14196.5,14207.25,14179.75,14203.75,3755.0,-0.01763812615614846
2021-03-14,14345.0,14348.5,14338.25,14342.0,142.0,0.009686281210301573
2021-03-15,14477.0,14479.5,14475.25,14479.5,119.0,0.009541560514259473
2021-03-16,14590.75,14591.25,14584.75,14584.75,133.0,0.0072426062999522145
2021-03-17,14603.75,14607.0,14601.5,14606.5,365.0,0.0014901728445924078
2021-03-18,14210.5,14214.75,14207.75,14210.75,210.0,-0.027467914670396
2021-03-19,14273.25,14278.75,14262.25,14262.25,5268.0,0.003617466101990985
2021-03-21,14259.75,14259.75,14255.25,14258.5,292.0,-0.0002629664382336472
2021-03-22,14495.25,14500.25,14493.25,14496.75,329.0,0.01657126626028571
2021-03-23,14463.5,14466.75,14461.25,14461.75,142.0,-0.0024172534518314137
2021-03-24,14226.75,14229.0,14225.5,14226.5,205.0,-0.016400810313216496
2021-03-25,14201.0,14205.5,14201.0,14202.75,91.0,-0.0016708147787998229
2021-03-26,14244.75,14257.75,14237.0,14257.75,4630.0,0.0038650106967352826
2021-03-29,14381.5,14384.25,14376.75,14383.0,173.0,0.008746335096029512
2021-03-30,14304.5,14309.0,14302.5,14309.0,240.0,-0.005158243697152898
2021-03-31,14504.0,14508.0,14498.75,14507.75,688.0,0.01379427947551548
2021-04-01,14744.25,14747.25,14743.5,14746.0,395.0,0.016288870167343816
2021-04-02,14773.25,14773.75,14771.5,14772.75,151.0,0.0018124078643193542
2021-04-05,15019.5,15020.75,15015.0,15019.25,299.0,0.016548444235391813
2021-04-06,14999.5,15003.25,14997.5,15002.0,241.0,-0.0011491861197239217
2021-04-07,15038.5,15042.5,15038.25,15039.75,229.0,0.00251317049566957
2021-04-08,15203.25,15208.0,15201.75,15207.5,331.0,0.011092031169608774
2021-04-09,15141.25,15144.75,15121.5,15129.0,6253.0,-0.005175295450026596
2021-04-12,15242.25,15243.5,15240.25,15243.5,175.0,0.007539750920910748
2021-04-13,15395.5,15395.75,15391.0,15394.25,410.0,0.009840880390191487
2021-04-14,15241.25,15246.75,15240.75,15246.0,189.0,-0.009676889507717945
2021-04-15,15411.75,15418.25,15410.0,15417.75,369.0,0.011202269525673714
2021-04-16,15434.5,15436.5,15421.75,15422.0,4166.0,0.0002756183190140149
2021-04-19,15311.75,15312.75,15307.0,15312.75,205.0,-0.007109246708488115
2021-04-20,15153.0,15154.5,15150.5,15153.75,257.0,-0.010437788623624655
2021-04-21,15310.0,15312.25,15308.0,15310.0,350.0,0.010258183590936554
2021-04-22,15181.0,15182.0,15178.75,15180.25,205.0,-0.008510968799514629
2021-04-23,15281.0,15292.75,15279.0,15290.25,6899.0,0.007220129493143546
2021-04-26,15437.25,15441.0,15436.0,15440.5,346.0,0.009778557128765186
2021-04-27,15370.0,15371.0,15367.25,15369.25,219.0,-0.004625167488601534
2021-04-28,15394.25,15394.25,15383.5,15387.5,798.0,0.0011867315071860673
2021-04-29,15362.0,15365.75,15360.5,15364.0,316.0,-0.00152838102691355
2021-04-30,15327.5,15334.25,15316.75,15317.5,5917.0,-0.0030311448659858797
2021-05-03,15203.5,15204.75,15200.75,15203.75,330.0,-0.0074538576671621115
2021-05-04,14937.5,14941.0,14935.75,14940.5,226.0,-0.01746646160371057
2021-05-05,14902.75,14905.75,14901.25,14902.25,231.0,-0.002563438084342451
2021-05-06,15025.5,15026.0,15022.25,15024.5,172.0,0.008169993734878034
2021-05-07,15177.25,15193.0,15165.5,15189.75,5160.0,0.01093865627872681
2021-05-10,14726.5,14733.75,14726.25,14730.25,890.0,-0.03071765577990071
2021-05-11,14730.75,14736.25,14730.25,14735.75,185.0,0.0003733116177215834
2021-05-12,14385.5,14387.5,14380.25,14384.0,468.0,-0.024160036384618166
2021-05-13,14507.5,14511.25,14505.75,14510.0,468.0,0.008721589166832189
2021-05-14,14735.75,14747.0,14735.0,14745.75,3857.0,0.01611683877747616
2021-05-17,14734.0,14735.25,14729.5,14730.75,277.0,-0.001017759998289236
2021-05-18,14606.75,14609.75,14604.0,14607.5,327.0,-0.008402050228829339
2021-05-19,14632.75,14638.0,14629.75,14637.5,234.0,0.0020516334773805767
2021-05-20,14913.75,14914.75,14906.75,14908.0,369.0,0.018311252693177238
2021-05-21,14868.5,14892.0,14867.5,14890.75,5330.0,-0.0011577668141686814
2021-05-24,15069.5,15071.5,15067.25,15068.25,309.0,0.011849666341397835
2021-05-25,15081.25,15090.0,15080.25,15087.0,408.0,0.0012435647136967987
2021-05-26,15124.0,15125.0,15119.75,15121.5,259.0,0.0022841263220314545
2021-05-27,15110.0,15112.75,15108.75,15111.5,333.0,-0.0006615288171669675
2021-05-28,15141.5,15143.25,15129.0,15133.5,4524.0,0.0014547861716032173
2021-05-31,15075.5,15077.25,15072.5,15073.5,286.0,-0.003972594359419546
2021-06-01,15064.5,15067.75,15063.25,15066.25,190.0,-0.0004810922545690488
2021-06-02,15091.75,15097.25,15090.0,15095.75,328.0,0.001956104330377073
2021-06-03,14946.25,14950.5,14945.5,14949.0,250.0,-0.009768839283417208
2021-06-04,15163.5,15167.0,15150.75,15154.25,3976.0,0.013636612700169692
2021-06-07,15239.5,15242.75,15239.0,15241.5,385.0,0.005740949944362583
2021-06-08,15226.25,15232.25,15225.5,15231.5,255.0,-0.0006563187319255093
2021-06-09,15229.75,15230.75,15228.75,15230.25,9.0,-8.207013718397604e-05
2021-06-10,15395.25,15395.25,15391.0,15393.0,14.0,0.010629278885136983
2021-06-11,15382.25,15383.75,15368.5,15376.25,2130.0,-0.001088749427079705
2021-06-14,15539.5,15541.25,15537.75,15539.5,371.0,0.010561058188841344
2021-06-15,15468.5,15469.75,15466.0,15467.5,199.0,-0.004644120966691645
2021-06-16,15366.5,15367.0,15360.25,15360.5,591.0,-0.00694176914995559
2021-06-17,15603.5,15607.5,15601.75,15606.75,337.0,0.015904233705811066
2021-06-18,15497.75,15519.75,15494.75,15506.0,6128.0,-0.006476467182094936
2021-06-21,15568.0,15570.75,15565.75,15567.25,305.0,0.003942302741275938
2021-06-22,15701.25,15702.75,15697.25,15698.25,403.0,0.008379892635385744
2021-06-23,15703.0,15705.25,15702.5,15704.0,264.0,0.0003662158007315952
2021-06-24,15787.25,15791.5,15786.75,15788.75,521.0,0.0053822041318873914
2021-06-25,15778.75,15784.25,15765.5,15773.0,5141.0,-0.00099804360071154
2021-06-28,15928.25,15934.25,15927.5,15932.5,411.0,0.010061430700975649
2021-06-29,16011.75,16014.0,16010.75,16012.5,345.0,0.00500861901654126
2021-06-30,15985.0,15987.0,15985.0,15985.25,233.0,-0.0017032451711642693
2021-07-01,15973.25,15976.75,15965.25,15969.75,674.0,-0.0009701142992089018
2021-07-02,16067.25,16072.0,16059.25,16061.0,3327.0,0.0056976653282792
2021-07-05,16120.5,16123.5,16120.25,16123.0,305.0,0.0038528509008433076
2021-07-06,16190.75,16194.0,16190.5,16193.5,388.0,0.004363103172707383
2021-07-07,16239.25,16241.5,16238.75,16240.0,262.0,0.002867407579222103
2021-07-08,16142.75,16147.0,16142.25,16142.75,485.0,-0.0060063022666732024
2021-07-09,16199.0,16205.0,16194.25,16203.25,5559.0,0.0037408069344735395
2021-07-12,16305.75,16307.25,16305.0,16305.75,234.0,0.006305966942139918
2021-07-13,16288.25,16295.75,16287.0,16294.75,315.0,-0.0006748363011261915
2021-07-14,16327.5,16328.5,16323.0,16326.5,315.0,0.0019465845131971804
2021-07-15,16205.0,16206.75,16204.25,16206.25,192.0,-0.00739258425070588
2021-07-16,16209.75,16215.75,16184.0,16192.75,5382.0,-0.0008333591025220244
2021-07-19,16017.25,16027.25,16017.0,16022.0,649.0,-0.010600833409389665
2021-07-20,16160.5,16160.75,16153.5,16156.5,294.0,0.008359667683871308
2021-07-21,16265.0,16268.75,16264.75,16268.0,223.0,0.006877542568181738
2021-07-22,16410.25,16412.5,16406.0,16406.75,741.0,0.008492847473004161
2021-07-23,16448.5,16449.75,16440.5,16445.5,4670.0,0.002359048039064504
2021-07-26,16548.0,16554.25,16547.0,16554.25,289.0,0.006590982882249463
2021-07-27,16314.5,16318.0,16306.75,16314.5,577.0,-0.014588583507823216
2021-07-28,16411.75,16415.75,16410.75,16414.5,279.0,0.006110807612996538
2021-07-29,16346.5,16351.5,16334.75,16339.5,1445.0,-0.004579601335997552
2021-07-30,16366.75,16377.5,16360.25,16360.75,4539.0,0.0012996844361286009
2021-08-02,16389.25,16391.25,16387.5,16389.5,251.0,0.00175571223946136
2021-08-03,16461.5,16466.25,16460.75,16464.75,361.0,0.004580846105941561
2021-08-04,16510.25,16511.25,16508.75,16511.25,225.0,0.0028202347659327387
2021-08-05,16597.5,16602.25,16596.5,16601.5,399.0,0.005451085969994551
2021-08-06,16513.5,16515.0,16497.75,16507.25,7788.0,-0.005693374385250749
2021-08-09,16553.75,16557.75,16552.75,16556.5,229.0,0.0029790956213080477
2021-08-10,16476.25,16477.75,16473.75,16477.75,221.0,-0.004767787927827172
2021-08-11,16438.75,16439.5,16437.0,16438.25,229.0,-0.0024000497606504467
2021-08-12,16506.0,16509.25,16505.75,16509.25,298.0,0.004309893612756355
2021-08-13,16541.25,16548.25,16537.75,16544.5,3603.0,0.0021328904201993737
2021-08-16,16561.5,16564.75,16561.25,16564.75,433.0,0.0012232232699300738
2021-08-17,16395.0,16400.25,16395.0,16399.0,270.0,-0.010056586215087648
2021-08-18,16263.25,16270.5,16261.25,16269.25,648.0,-0.007943534304114763
2021-08-19,16375.0,16376.0,16372.0,16373.5,334.0,0.006387351214870662
2021-08-20,16508.25,16517.75,16496.0,16498.25,4643.0,0.0075901404035843
2021-08-23,16752.5,16758.75,16752.0,16758.0,448.0,0.015621441515445866
2021-08-24,16793.0,16793.5,16789.0,16793.25,257.0,0.0021012637663258005
2021-08-25,16796.25,16797.25,16794.0,16797.0,233.0,0.0002232790774439053
2021-08-26,16716.5,16717.25,16715.25,16717.0,227.0,-0.004774133314372264
2021-08-27,16831.25,16848.25,16827.0,16829.25,7580.0,0.006692278209392555
2021-08-30,17035.75,17037.75,17035.0,17036.25,285.0,0.012224982829700082
2021-08-31,17029.75,17033.75,17028.75,17029.25,453.0,-0.0004109729843104759
2021-09-01,17039.0,17042.75,17037.5,17039.75,284.0,0.0006163961567668963
2021-09-02,17031.5,17031.75,17029.0,17030.5,216.0,-0.0005429957354152748
2021-09-03,17047.25,17062.0,17044.5,17056.25,5439.0,0.0015108512778851946
2021-09-06,17130.25,17133.75,17129.75,17131.0,249.0,0.004372982273809001
2021-09-07,17101.0,17101.75,17098.75,17101.75,267.0,-0.0017088902947168805
2021-09-08,17039.5,17039.5,17039.5,17039.5,2.0,-0.003646619205945001
2021-09-09,16993.25,16995.0,16990.0,16995.0,24.0,-0.002614995099579076
2021-09-10,17013.5,17036.5,16992.75,17028.0,9888.0,0.0019398648178263755
2021-09-13,16888.5,16888.5,16885.0,16886.25,184.0,-0.008359366664151935
2021-09-14,16832.25,16832.75,16829.25,16829.25,142.0,-0.003381237371868906
2021-09-15,16945.75,16950.5,16944.25,16949.25,302.0,0.007105141130001158
2021-09-16,16936.5,16942.75,16936.5,16939.0,298.0,-0.000604929455642278
2021-09-17,16800.5,16801.0,16782.5,16789.5,5900.0,-0.00886496458895003
2021-09-20,16431.5,16433.0,16427.5,16432.0,523.0,-0.02152303782909115
2021-09-21,16432.25,16434.0,16429.5,16433.75,349.0,0.00010649384247329863
2021-09-22,16616.25,16622.25,16615.25,16619.25,286.0,0.011224515026610149
2021-09-23,16738.0,16739.25,16735.5,16737.0,267.0,0.00706017547621407
2021-09-24,16651.5,16664.75,16651.5,16659.5,4485.0,-0.004641213247975173
2021-09-27,16616.25,16619.25,16612.0,16612.5,484.0,-0.002825200244162218
2021-09-28,16212.75,16214.0,16207.75,16209.0,362.0,-0.024588780509324337
2021-09-29,16202.25,16206.0,16199.5,16203.5,255.0,-0.00033937524429106247
2021-09-30,16128.5,16134.25,16126.75,16133.25,490.0,-0.004344908533868264
2021-10-01,16023.0,16064.0,16020.5,16062.0,7623.0,-0.0044261259856099855
2021-10-04,15931.0,15932.0,15924.0,15930.0,418.0,-0.008252109844312017
2021-10-05,16099.25,16105.0,16098.5,16102.5,581.0,0.01077041551695146
2021-10-06,16208.5,16208.75,16205.5,16206.5,250.0,0.006437856894265792
2021-10-07,16331.25,16332.25,16328.5,16332.25,222.0,0.007729284379028201
2021-10-08,16307.75,16312.0,16291.0,16292.0,4941.0,-0.0024674909260369304
2021-10-11,16125.25,16128.75,16124.75,16126.0,586.0,-0.010241313523335904
2021-10-12,16034.75,16041.25,16034.75,16038.25,331.0,-0.005456382020932793
2021-10-13,16209.25,16210.25,16207.75,16208.75,293.0,0.010574725639060034
2021-10-14,16502.75,16507.5,16502.25,16506.0,228.0,0.01817273128953545
2021-10-15,16530.25,16552.5,16529.0,16551.5,5826.0,0.0027527809866132458
2021-10-18,16732.5,16735.25,16727.25,16729.75,301.0,0.010711839514195631
2021-10-19,16855.25,16857.0,16851.75,16851.75,285.0,0.007265937301010439
2021-10-20,16798.5,16800.5,16796.25,16798.75,267.0,-0.0031500300931757153
2021-10-21,16837.5,16838.0,16820.25,16822.25,765.0,0.0013979360415827813
2021-10-22,16838.75,16851.0,16837.5,16845.75,3846.0,0.001395984544156903
2021-10-25,16980.25,16985.25,16980.25,16984.75,541.0,0.00821748316975679
2021-10-26,16964.0,16969.0,16960.75,16963.75,516.0,-0.0012371682211895774
2021-10-27,17028.75,17036.0,17028.5,17034.0,690.0,0.004132632305445583
2021-10-28,17113.75,17115.75,17107.0,17111.0,794.0,0.004510184830945008
2021-10-29,17127.5,17139.25,17122.5,17132.75,4117.0,0.001270304970967473
2021-10-31,17321.5,17327.0,17318.75,17323.5,236.0,0.011072124720312715
2021-11-01,17330.75,17331.25,17328.75,17330.5,112.0,0.0004039937724478193
2021-11-02,17390.5,17390.5,17383.0,17386.0,187.0,0.0031973296433100984
2021-11-03,17599.0,17599.5,17596.5,17598.25,223.0,0.012134180625380964
2021-11-04,17785.25,17786.5,17780.25,17781.0,194.0,0.010331006191558245
2021-11-05,17875.25,17878.0,17865.0,17869.5,4590.0,0.004964877451577365
2021-11-08,17767.25,17767.25,17762.75,17763.75,193.0,-0.005935485001455021
2021-11-09,17638.25,17640.0,17634.75,17638.25,306.0,-0.007090024615770574
2021-11-10,17428.0,17431.0,17425.0,17427.25,365.0,-0.01203476617680721
2021-11-11,17477.25,17479.75,17476.75,17477.25,195.0,0.0028649620650647023
2021-11-12,17534.25,17553.5,17530.25,17549.75,4639.0,0.00413966959974843
2021-11-15,17635.0,17638.0,17634.5,17637.25,202.0,0.0049734379378705285
2021-11-16,17733.75,17735.25,17732.5,17735.25,182.0,0.005541041811701675
2021-11-17,17760.75,17763.75,17760.75,17763.25,267.0,0.0015775317721455906
2021-11-18,17945.0,17949.0,17944.25,17946.5,421.0,0.010263393531721121
2021-11-19,18012.25,18017.75,18005.25,18006.5,4980.0,0.003337693972742528
2021-11-22,17831.0,17840.25,17830.0,17839.5,616.0,-0.00931770396907794
2021-11-23,17735.25,17739.75,17735.0,17739.0,194.0,-0.005649494346469552
2021-11-24,17799.25,17799.25,17794.5,17795.75,365.0,0.0031940592376198396
2021-11-25,17847.25,17849.25,17843.5,17845.5,252.0,0.0027917108581299033
2021-11-26,17673.0,17697.75,17663.25,17682.75,2187.0,-0.009161787502186769
2021-11-29,17852.5,17856.0,17851.25,17854.75,532.0,0.009679991167820035
2021-11-30,17671.5,17680.75,17670.75,17679.25,571.0,-0.009877943772956144
2021-12-01,17309.25,17314.75,17299.0,17299.75,562.0,-0.021699584962963314
2021-12-02,17455.0,17458.75,17450.25,17457.5,206.0,0.009077305205787312
2021-12-03,17141.5,17169.0,17114.0,17129.25,11117.0,-0.01898182719764918
2021-12-06,17285.5,17291.5,17284.25,17290.25,242.0,0.009355230275247095
2021-12-07,17807.0,17809.5,17805.75,17807.75,360.0,0.0294909969846735
2021-12-08,17828.0,17828.0,17823.5,17823.5,10.0,0.0008840554864502082
2021-12-09,17599.75,17600.25,17598.5,17598.5,21.0,-0.012704140147446807
2021-12-10,17635.75,17658.25,17630.25,17648.5,4582.0,0.002837122792781699
2021-12-13,17535.5,17536.5,17532.5,17532.75,309.0,-0.006580233371989763
2021-12-14,17370.75,17371.25,17367.5,17367.5,252.0,-0.009469916975222148
2021-12-15,17726.5,17728.75,17724.75,17725.75,520.0,0.02041774105518357
2021-12-16,17313.5,17322.5,17312.5,17321.0,446.0,-0.023098746451939434
2021-12-17,17346.75,17351.25,17308.25,17337.75,10809.0,0.0009665669595158022
2021-12-20,17117.75,17118.0,17112.5,17116.5,285.0,-0.012843294586950549
2021-12-21,17418.5,17419.0,17414.25,17414.5,376.0,0.017260281963666912
2021-12-22,17621.25,17623.25,17619.25,17620.0,297.0,0.011731427983658449
2021-12-23,17720.75,17735.0,17720.75,17734.25,4279.0,0.00646317756480741
2021-12-27,18017.0,18018.0,18010.5,18010.5,389.0,0.015457123083905344
2021-12-28,17954.5,17955.25,17950.25,17953.0,243.0,-0.0031976892680543045
2021-12-29,17919.0,17922.5,17918.0,17922.0,175.0,-0.0017282234266637886
2021-12-30,17872.75,17873.5,17868.5,17872.25,283.0,-0.0027797778713356536
2021-12-31,17826.25,17834.0,17821.25,17827.5,3330.0,-0.00250702167036998
2022-01-03,17934.0,17936.25,17931.75,17936.25,349.0,0.006081595760157654
2022-01-04,17696.75,17702.0,17696.75,17701.75,196.0,-0.01316029993152057
2022-01-05,17201.25,17201.5,17193.25,17194.75,877.0,-0.029059400080630127
2022-01-06,17231.75,17235.0,17228.5,17234.5,233.0,0.0023090841457076294
2022-01-07,16976.0,17008.5,16960.25,16993.5,12518.0,-0.01408227081452118
2022-01-10,17053.0,17059.25,17044.25,17056.0,846.0,0.0036711299839176093
2022-01-11,17265.0,17267.25,17262.25,17265.0,369.0,0.0121792828585221
2022-01-12,17342.5,17342.75,17333.25,17335.75,439.0,0.0040895124297914975
2022-01-13,16935.5,16942.75,16932.75,16942.25,402.0,-0.022960341144131036
