Date,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
2018-01-24,21.0,101.0,101.0,101.0,351041.0,35455141.0,101.0,0.0
2018-09-26,6.0,101.0,101.0,101.0,72643.0,7336943.0,101.0,0.0
2022-01-06,1.0,279.0,279.0,279.0,49500.0,13810500.0,279.0,0.0
2022-01-10,1.0,279.0,279.0,279.0,16500.0,4603500.0,279.0,0.0
