Date,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
2017-08-27,1.0,1626.0,1626.0,1626.0,10.0,16260.0,0.0,1626.0
2017-08-31,1.0,1658.0,1658.0,1658.0,100.0,165800.0,1626.0,32.0
2017-10-08,2.0,1724.0,1691.0,1724.0,110.0,189310.0,1658.0,66.0
2017-10-29,1.0,1758.0,1758.0,1758.0,10.0,17580.0,1724.0,34.0
2017-11-05,3.0,1828.0,1793.0,1828.0,30.0,54490.0,1758.0,70.0
2017-11-06,4.0,1977.0,1864.0,1977.0,40.0,76810.0,1828.0,149.0
2017-11-08,2.0,2056.0,2016.0,2056.0,20.0,40720.0,1977.0,79.0
2017-11-19,1.0,1398.0,1398.0,1398.0,10.0,13980.0,1371.0,27.0
2017-12-06,2.0,1453.0,1425.0,1453.0,20.0,28780.0,1398.0,55.0
2017-12-10,2.0,1511.0,1482.0,1511.0,20.0,29930.0,1453.0,58.0
2017-12-11,2.0,1571.0,1541.0,1571.0,20.0,31120.0,1511.0,60.0
2017-12-12,2.0,1634.0,1602.0,1634.0,20.0,32360.0,1571.0,63.0
2017-12-13,3.0,1732.0,1666.0,1732.0,30.0,50970.0,1634.0,98.0
2017-12-14,2.0,1801.0,1766.0,1801.0,20.0,35670.0,1732.0,69.0
2017-12-17,3.0,1910.0,1837.0,1910.0,30.0,56200.0,1801.0,109.0
2017-12-18,1.0,2005.0,2005.0,2005.0,10.0,20050.0,1910.0,95.0
2017-12-20,4.0,2085.0,2045.0,2085.0,120.0,249800.0,2005.0,80.0
2017-12-21,4.0,2211.0,2126.0,2211.0,35.0,76100.0,2085.0,126.0
2017-12-24,3.0,2414.0,2321.0,2414.0,30.0,71020.0,2211.0,203.0
2017-12-26,6.0,2655.0,2462.0,2655.0,60.0,154560.0,2414.0,241.0
2017-12-27,17.0,2920.0,2708.0,2920.0,170.0,491200.0,2655.0,265.0
2017-12-28,88.0,3212.0,2978.0,3212.0,880.0,2820780.0,2920.0,292.0
2017-12-31,424.0,3341.0,3086.0,3150.0,5336.0,16886436.0,3212.0,-62.0
2018-01-01,154.0,3160.0,3103.0,3150.0,2071.0,6481314.0,3150.0,0.0
2018-01-02,98.0,3105.0,3040.0,3100.0,1540.0,4761790.0,3150.0,-50.0
2018-01-03,61.0,3098.0,3002.0,3020.0,955.0,2915045.0,3100.0,-80.0
