Date,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
2019-09-05,1.0,231.0,231.0,231.0,10.0,2310.0,0.0,231.0
2019-09-08,1.0,235.0,235.0,235.0,10.0,2350.0,231.0,4.0
2019-09-11,1.0,239.0,239.0,239.0,10.0,2390.0,235.0,4.0
2019-09-16,1.0,243.0,243.0,243.0,10.0,2430.0,239.0,4.0
2019-09-18,1.0,247.0,247.0,247.0,10.0,2470.0,243.0,4.0
2019-09-19,1.0,251.0,251.0,251.0,10.0,2510.0,247.0,4.0
2019-09-24,2.0,261.0,256.0,261.0,20.0,5170.0,251.0,10.0
2019-09-26,1.0,266.0,266.0,266.0,10.0,2660.0,261.0,5.0
2019-10-17,4.0,286.0,271.0,286.0,80.0,22380.0,266.0,20.0
2019-10-20,1.0,291.0,291.0,291.0,10.0,2910.0,286.0,5.0
2019-10-21,1.0,305.0,305.0,305.0,20.0,6100.0,291.0,14.0
2019-10-22,2.0,305.0,305.0,305.0,10.0,3110.0,305.0,0.0
2019-10-24,1.0,311.0,311.0,311.0,10.0,3110.0,305.0,6.0
2019-10-31,2.0,323.0,317.0,323.0,20.0,6400.0,311.0,12.0
2019-11-04,1.0,329.0,329.0,329.0,10.0,3290.0,323.0,6.0
2019-11-06,1.0,335.0,335.0,335.0,10.0,3350.0,329.0,6.0
2019-11-10,1.0,341.0,341.0,341.0,10.0,3410.0,335.0,6.0
2019-11-11,3.0,360.0,347.0,360.0,30.0,10600.0,341.0,19.0
2019-11-12,3.0,381.0,347.0,381.0,30.0,11220.0,360.0,21.0
2019-11-14,2.0,395.0,388.0,395.0,20.0,7830.0,381.0,14.0
2019-11-17,6.0,434.0,402.0,434.0,60.0,25240.0,395.0,39.0
2019-11-18,13.0,477.0,455.0,477.0,150.0,70500.0,434.0,43.0
2019-11-19,71.0,524.0,500.0,524.0,710.0,371620.0,477.0,47.0
2019-11-20,122.0,576.0,550.0,576.0,2769.0,1594494.0,524.0,52.0
2019-11-21,852.0,633.0,604.0,633.0,12402.0,7727996.0,576.0,57.0
2019-11-24,235.0,657.0,610.0,627.0,3250.0,2048500.0,633.0,-6.0
2019-11-25,139.0,650.0,616.0,640.0,2119.0,1326892.0,627.0,13.0
2019-11-26,57.0,650.0,630.0,632.0,710.0,449100.0,640.0,-8.0
2019-11-27,61.0,638.0,626.0,638.0,1283.0,811432.0,632.0,6.0
2019-11-28,91.0,678.0,629.0,646.0,2370.0,1532850.0,638.0,8.0
2019-12-01,20.0,634.0,582.0,582.0,960.0,560130.0,646.0,-64.0
2019-12-02,113.0,594.0,529.0,580.0,1890.0,1073570.0,582.0,-2.0
2019-12-03,55.0,638.0,580.0,638.0,1820.0,1092870.0,580.0,58.0
2019-12-04,61.0,626.0,593.0,606.0,1160.0,702860.0,638.0,-32.0
2019-12-05,40.0,618.0,597.0,618.0,769.0,466441.0,606.0,12.0
2019-12-08,18.0,624.0,590.0,601.0,390.0,238950.0,618.0,-17.0
2019-12-09,49.0,625.0,610.0,615.0,1190.0,739160.0,601.0,14.0
2019-12-10,43.0,629.0,605.0,618.0,2814.0,1713964.0,615.0,3.0
2019-12-11,47.0,656.0,620.0,649.0,3149.0,1993901.0,618.0,31.0
2019-12-12,46.0,638.0,613.0,637.0,1200.0,757470.0,649.0,-12.0
2019-12-15,35.0,627.0,602.0,611.0,590.0,363600.0,637.0,-26.0
2019-12-16,32.0,614.0,602.0,603.0,940.0,570970.0,611.0,-8.0
2019-12-17,20.0,609.0,602.0,603.0,200.0,121090.0,603.0,0.0
2019-12-18,36.0,633.0,597.0,615.0,860.0,522065.0,603.0,12.0
2019-12-19,35.0,615.0,593.0,611.0,450.0,270630.0,615.0,-4.0
2019-12-22,33.0,600.0,590.0,595.0,678.0,402816.0,611.0,-16.0
2019-12-23,10.0,618.0,600.0,601.0,220.0,132780.0,595.0,6.0
2019-12-24,31.0,613.0,590.0,613.0,950.0,566666.0,601.0,12.0
2019-12-25,18.0,605.0,595.0,602.0,180.0,107450.0,613.0,-11.0
2019-12-26,15.0,614.0,596.0,597.0,250.0,150000.0,602.0,-5.0
2019-12-29,14.0,600.0,587.0,596.0,300.0,179090.0,597.0,-1.0
2019-12-30,17.0,600.0,590.0,599.0,170.0,100940.0,596.0,3.0
2019-12-31,38.0,610.0,594.0,595.0,480.0,288970.0,599.0,-4.0
2020-01-01,23.0,606.0,591.0,604.0,600.0,357660.0,595.0,9.0
2020-01-02,14.0,602.0,594.0,597.0,180.0,107680.0,604.0,-7.0
2020-01-05,28.0,626.0,602.0,617.0,750.0,463920.0,597.0,20.0
2020-01-06,33.0,635.0,606.0,620.0,360.0,221910.0,617.0,3.0
2020-01-07,44.0,644.0,608.0,628.0,1618.0,1009436.0,620.0,8.0
2020-01-08,56.0,665.0,617.0,629.0,2855.0,1824330.0,628.0,1.0
2020-01-09,73.0,691.0,620.0,691.0,3498.0,2385690.0,629.0,62.0
2020-01-12,20.0,760.0,704.0,760.0,1020.0,771000.0,691.0,69.0
2020-01-13,93.0,836.0,775.0,835.0,4883.0,4034295.0,760.0,75.0
2020-01-14,85.0,885.0,800.0,878.0,3165.0,2700165.0,835.0,43.0
2020-01-15,48.0,895.0,822.0,893.0,1980.0,1707300.0,878.0,15.0
2020-01-16,56.0,945.0,863.0,935.0,1720.0,1564690.0,893.0,42.0
2020-01-19,108.0,957.0,883.0,919.0,6545.0,5948445.0,935.0,-16.0
2020-01-20,48.0,921.0,866.0,869.0,988.0,872026.0,919.0,-50.0
2020-01-21,29.0,886.0,858.0,863.0,630.0,546780.0,869.0,-6.0
2020-01-22,24.0,880.0,850.0,856.0,600.0,517610.0,863.0,-7.0
2020-01-23,49.0,890.0,843.0,858.0,1400.0,1218070.0,856.0,2.0
2020-01-26,26.0,869.0,824.0,824.0,447.0,381470.0,858.0,-34.0
2020-01-27,50.0,892.0,824.0,865.0,1188.0,1021038.0,824.0,41.0
2020-01-28,40.0,900.0,855.0,879.0,1233.0,1088266.0,865.0,14.0
2020-01-29,45.0,926.0,863.0,920.0,2931.0,2613857.0,879.0,41.0
2020-01-30,56.0,966.0,890.0,890.0,2083.0,1928735.0,920.0,-30.0
2020-02-02,44.0,933.0,868.0,871.0,1922.0,1691272.0,890.0,-19.0
2020-02-03,33.0,880.0,850.0,880.0,590.0,508950.0,871.0,9.0
2020-02-04,20.0,879.0,847.0,858.0,360.0,309380.0,880.0,-22.0
2020-02-05,28.0,860.0,842.0,860.0,1150.0,982420.0,858.0,2.0
2020-02-06,25.0,875.0,852.0,860.0,792.0,678374.0,860.0,0.0
2020-02-09,20.0,872.0,846.0,850.0,630.0,538500.0,860.0,-10.0
2020-02-10,44.0,901.0,842.0,880.0,1185.0,1044905.0,850.0,30.0
2020-02-11,42.0,918.0,880.0,909.0,1920.0,1730430.0,880.0,29.0
2020-02-12,57.0,915.0,893.0,897.0,2228.0,2014280.0,909.0,-12.0
2020-02-13,52.0,930.0,895.0,924.0,1691.0,1545875.0,897.0,27.0
2020-02-16,38.0,940.0,910.0,934.0,1298.0,1208588.0,924.0,10.0
2020-02-17,33.0,970.0,912.0,925.0,1879.0,1748335.0,934.0,-9.0
2020-02-18,25.0,919.0,895.0,903.0,850.0,770060.0,925.0,-22.0
2020-02-19,22.0,939.0,901.0,938.0,940.0,860550.0,903.0,35.0
2020-02-20,60.0,994.0,940.0,971.0,1731.0,1672650.0,938.0,33.0
2020-02-23,42.0,1013.0,956.0,975.0,1580.0,1575280.0,971.0,4.0
2020-02-24,19.0,976.0,956.0,956.0,640.0,614695.0,975.0,-19.0
2020-02-25,31.0,975.0,919.0,960.0,600.0,573930.0,956.0,4.0
2020-02-26,28.0,979.0,945.0,960.0,670.0,649990.0,960.0,0.0
2020-02-27,26.0,965.0,925.0,925.0,805.0,754360.0,960.0,-35.0
2020-03-01,31.0,929.0,898.0,910.0,620.0,565780.0,925.0,-15.0
2020-03-02,15.0,893.0,873.0,873.0,390.0,343470.0,910.0,-37.0
2020-03-03,29.0,878.0,840.0,855.0,440.0,375500.0,873.0,-18.0
2020-03-04,30.0,838.0,770.0,770.0,1000.0,777190.0,855.0,-85.0
2020-03-05,29.0,837.0,740.0,810.0,400.0,313700.0,770.0,40.0
2020-03-10,1.0,794.0,794.0,794.0,10.0,7940.0,810.0,-16.0
2020-03-11,18.0,825.0,767.0,825.0,190.0,151090.0,794.0,31.0
2020-03-12,20.0,825.0,800.0,810.0,650.0,528090.0,825.0,-15.0
2020-03-15,14.0,794.0,755.0,770.0,320.0,246450.0,810.0,-40.0
2020-03-16,13.0,784.0,762.0,780.0,340.0,264490.0,770.0,10.0
2020-03-17,18.0,770.0,735.0,735.0,555.0,414505.0,780.0,-45.0
2020-03-18,14.0,749.0,708.0,709.0,195.0,140075.0,735.0,-26.0
2020-03-19,24.0,708.0,662.0,705.0,995.0,692580.0,709.0,-4.0
2020-03-22,1.0,705.0,705.0,705.0,10.0,7050.0,705.0,0.0
2020-06-29,3.0,691.0,678.0,666.0,50.0,33670.0,705.0,-39.0
2020-06-30,1.0,665.0,665.0,665.0,10.0,6650.0,666.0,-1.0
2020-07-02,1.0,666.0,666.0,666.0,10.0,6660.0,665.0,1.0
2020-07-05,12.0,705.0,653.0,705.0,510.0,339830.0,666.0,39.0
2020-07-06,24.0,748.0,679.0,748.0,400.0,283960.0,705.0,43.0
2020-07-07,22.0,796.0,735.0,748.0,740.0,561230.0,748.0,0.0
2020-07-08,13.0,749.0,721.0,726.0,140.0,102540.0,748.0,-22.0
2020-07-09,18.0,752.0,713.0,742.0,445.0,325750.0,726.0,16.0
2020-07-12,21.0,757.0,729.0,756.0,230.0,170750.0,742.0,14.0
2020-07-13,19.0,810.0,747.0,794.0,330.0,259770.0,756.0,38.0
2020-07-14,43.0,873.0,794.0,873.0,1625.0,1392175.0,794.0,79.0
2020-07-15,32.0,930.0,882.0,905.0,565.0,509850.0,873.0,32.0
2020-07-16,25.0,939.0,876.0,925.0,550.0,497422.0,905.0,20.0
2020-07-19,3.0,961.0,943.0,961.0,110.0,103910.0,925.0,36.0
2020-07-20,43.0,1010.0,900.0,971.0,1400.0,1381655.0,961.0,10.0
2020-07-21,45.0,1019.0,899.0,900.0,1260.0,1147260.0,971.0,-71.0
2020-07-22,24.0,918.0,863.0,880.0,265.0,232400.0,900.0,-20.0
2020-07-23,68.0,930.0,851.0,929.0,720.0,624790.0,880.0,49.0
2020-07-26,30.0,935.0,871.0,912.0,505.0,455020.0,929.0,-17.0
2020-07-27,33.0,900.0,868.0,900.0,590.0,518470.0,912.0,-12.0
