Date,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
2020-08-26,3329.0,336.0,306.0,336.0,62637.0,20660602.0,306.0,30.0
2020-08-27,2270.0,369.0,352.0,369.0,28550.0,10526150.0,336.0,33.0
2020-08-30,17814.0,405.0,387.0,405.0,297162.0,120013260.0,369.0,36.0
2020-08-31,5340.0,445.0,425.0,445.0,75618.0,33530485.0,405.0,40.0
2020-09-02,1902.0,489.0,467.0,489.0,26975.0,13140815.0,445.0,44.0
2020-09-03,3101.0,537.0,513.0,537.0,44505.0,23893475.0,489.0,48.0
2020-09-06,1016.0,590.0,484.0,484.0,49953.0,25695122.0,537.0,-53.0
2020-09-07,125.0,460.0,436.0,436.0,7815.0,3420000.0,484.0,-48.0
2020-09-08,180.0,415.0,393.0,393.0,10210.0,4032930.0,436.0,-43.0
2020-09-09,272.0,374.0,354.0,354.0,14498.0,5145882.0,393.0,-39.0
2020-09-10,4539.0,389.0,319.0,389.0,83295.0,28900909.0,354.0,35.0
2020-09-13,3625.0,427.0,408.0,427.0,71494.0,30413883.0,389.0,38.0
2020-09-14,6916.0,456.0,400.0,416.0,115029.0,48817754.0,427.0,-11.0
2020-09-15,3103.0,436.0,400.0,408.0,40769.0,16625804.0,416.0,-8.0
2020-09-16,2153.0,412.0,400.0,406.0,28882.0,11725930.0,408.0,-2.0
2020-09-17,2088.0,405.0,398.0,401.0,37908.0,15184272.0,406.0,-5.0
2020-09-20,2070.0,396.0,385.0,387.0,37140.0,14379455.0,401.0,-14.0
2020-09-21,3217.0,380.0,370.0,371.0,45446.0,16918850.0,387.0,-16.0
2020-09-22,2186.0,367.0,358.0,360.0,42449.0,15355897.0,371.0,-11.0
2020-09-23,1875.0,386.0,355.0,375.0,26060.0,9547070.0,360.0,15.0
2020-09-24,1387.0,380.0,369.0,375.0,19135.0,7183145.0,375.0,0.0
2020-09-27,956.0,374.0,364.0,368.0,16779.0,6193073.0,375.0,-7.0
2020-09-28,1000.0,369.0,351.0,365.0,17357.0,6307747.0,368.0,-3.0
2020-09-29,1011.0,366.0,358.0,359.0,31940.0,11525000.0,365.0,-6.0
2020-09-30,920.0,360.0,355.0,357.0,24501.0,8761426.0,359.0,-2.0
2020-10-01,1142.0,377.0,352.0,359.0,30235.0,10918760.0,357.0,2.0
2020-10-04,1247.0,368.0,356.0,362.0,24105.0,8719500.0,359.0,3.0
2020-10-05,843.0,363.0,357.0,358.0,15312.0,5505303.0,362.0,-4.0
2020-10-06,735.0,365.0,355.0,357.0,14308.0,5103312.0,358.0,-1.0
2020-10-07,842.0,371.0,352.0,371.0,25735.0,9246946.0,357.0,14.0
2020-10-08,773.0,371.0,359.0,360.0,15029.0,5460448.0,371.0,-11.0
2020-10-11,633.0,370.0,351.0,357.0,9160.0,3253860.0,360.0,-3.0
2020-10-12,656.0,357.0,353.0,354.0,12798.0,4540357.0,357.0,-3.0
2020-10-13,567.0,358.0,350.0,354.0,10920.0,3865880.0,354.0,0.0
2020-10-14,614.0,353.0,345.0,350.0,17455.0,6099140.0,354.0,-4.0
2020-10-15,426.0,355.0,347.0,350.0,10859.0,3794565.0,350.0,0.0
2020-10-18,429.0,350.0,342.0,346.0,7560.0,2624720.0,350.0,-4.0
2020-10-19,287.0,361.0,342.0,347.0,7100.0,2480040.0,346.0,1.0
2020-10-20,274.0,360.0,343.0,353.0,5910.0,2079340.0,347.0,6.0
2020-10-21,283.0,364.0,350.0,353.0,14264.0,5056432.0,353.0,0.0
2020-10-22,271.0,360.0,346.0,352.0,7400.0,2592780.0,353.0,-1.0
2020-10-28,354.0,353.0,345.0,351.0,8865.0,3111115.0,352.0,-1.0
2020-10-29,548.0,353.0,340.0,350.0,16375.0,5722450.0,351.0,-1.0
2020-11-01,564.0,354.0,341.0,348.0,11915.0,4107665.0,350.0,-2.0
2020-11-02,627.0,350.0,342.0,347.0,11672.0,4052815.0,348.0,-1.0
2020-11-03,501.0,350.0,341.0,345.0,9276.0,3200632.0,347.0,-2.0
2020-11-04,497.0,350.0,343.0,347.0,10345.0,3564840.0,345.0,2.0
